trade_date,ts_code,name,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye
20260227,603530.SH,神马电力,182417865.0,1756903.83,84527596.0,29199.0,56232722.0,0.0,3800.0,184174768.83
20260227,603538.SH,美诺华,218497338.0,331224.0,21430018.0,14800.0,17921496.0,0.0,5100.0,218828562.0
20260227,603556.SH,海兴电力,213926497.0,3332070.0,9655740.0,86100.0,14785635.0,1100.0,1800.0,217258567.0
20260227,603565.SH,中谷物流,192567562.0,402906.0,5897780.0,37100.0,9532046.0,4300.0,0.0,192970468.0
20260227,603566.SH,普莱柯,138221304.0,61232.0,7145122.0,4300.0,4963953.0,0.0,0.0,138282536.0
20260227,603567.SH,珍宝岛,322441842.0,429070.0,7305971.0,53500.0,8703233.0,800.0,6400.0,322870912.0
20260227,603568.SH,伟明环保,321136398.0,11198922.24,6546993.0,397689.0,7504728.0,6200.0,3900.0,332335320.24
20260227,603583.SH,捷昌驱动,468193591.0,2029884.0,13180728.0,55100.0,13336816.0,0.0,500.0,470223475.0
20260227,603588.SH,高能环境,1147149320.0,1628640.0,135150946.0,124800.0,106101828.0,300.0,38800.0,1148777960.0
20260227,603589.SH,口子窖,421376881.0,9496688.0,19217155.0,337600.0,9225572.0,500.0,28100.0,430873569.0
20260227,603596.SH,伯特利,1028617117.0,4269276.6,166323033.0,77370.0,165704882.0,38000.0,7300.0,1032886393.6
20260227,603599.SH,广信股份,368171719.0,1027194.0,25377169.0,66100.0,44760430.0,16000.0,40500.0,369198913.0
20260227,603601.SH,再升科技,554573138.0,531860.0,230526451.0,40600.0,251598150.0,9400.0,400.0,555104998.0
20260227,603602.SH,纵横通信,214707924.0,202095.0,7684606.0,13500.0,15981393.0,100.0,0.0,214910019.0
20260227,603605.SH,珀莱雅,839062329.0,9373914.0,19123693.0,132120.0,13050703.0,1700.0,500.0,848436243.0
20260227,603606.SH,东方电缆,460196457.0,1910976.0,43611266.0,32280.0,29550167.0,7700.0,10100.0,462107433.0
20260227,603609.SH,禾丰股份,164637730.0,142820.0,2486132.0,19300.0,3735131.0,400.0,0.0,164780550.0
20260227,603612.SH,索通发展,514581367.0,5840594.0,103578207.0,164200.0,111535002.0,500.0,2000.0,520421961.0
20260227,603613.SH,国联股份,1382972529.0,628590.0,44143635.0,23000.0,27070026.0,0.0,2200.0,1383601119.0
20260227,603618.SH,杭电股份,284765131.0,1428405.0,165402599.0,78700.0,179687826.0,7000.0,7600.0,286193536.0
20260227,603619.SH,中曼石油,704675982.0,3133370.0,135792707.0,86200.0,84569989.0,12600.0,5500.0,707809352.0
20260227,603626.SH,科森科技,813245875.0,591927.0,60481571.0,21300.0,60503494.0,100.0,0.0,813837802.0
20260227,603628.SH,清源股份,132764991.0,302532.0,16941694.0,20400.0,11905574.0,0.0,0.0,133067523.0
20260227,603636.SH,南威软件,327141334.0,678591.0,6027821.0,61300.0,9605675.0,400.0,100.0,327819925.0
20260227,603638.SH,艾迪精密,469907445.0,1020180.0,24609008.0,42000.0,30627794.0,5400.0,0.0,470927625.0
20260227,603639.SH,海利尔,86727568.0,57681.0,6361386.0,3900.0,9342784.0,0.0,0.0,86785249.0
20260227,603650.SH,彤程新材,781696754.0,10735298.96,108574309.0,178268.0,128616535.0,4000.0,8600.0,792432052.96
20260227,603658.SH,安图生物,475227108.0,3772609.0,7625876.0,103900.0,4405813.0,100.0,400.0,478999717.0
20260227,603659.SH,璞泰来,898667038.0,1338297.8,81326120.0,47090.0,73158171.0,10200.0,1900.0,900005335.8
20260227,603660.SH,苏州科达,334735071.0,31341.0,7296676.0,3100.0,6760137.0,0.0,300.0,334766412.0
20260227,603662.SH,柯力传感,601380293.0,1400725.0,24524518.0,21500.0,41576192.0,1900.0,900.0,602781018.0
20260227,603663.SH,三祥新材,394621054.0,1951464.0,70646663.0,40800.0,61334662.0,0.0,18200.0,396572518.0
20260227,603667.SH,五洲新春,1207532644.0,5536692.0,128753508.0,69200.0,149462140.0,1900.0,100.0,1213069336.0
20260227,603668.SH,天马科技,1014031832.0,34086.0,8431167.0,2300.0,15791285.0,0.0,0.0,1014065918.0
20260227,603678.SH,火炬电子,768406328.0,1965820.0,125892431.0,45400.0,109241025.0,4600.0,20000.0,770372148.0
20260227,603681.SH,永冠新材,232573092.0,70720.0,10611999.0,3200.0,12091358.0,0.0,0.0,232643812.0
20260227,603686.SH,福龙马,505539930.0,2335.0,24193771.0,100.0,27658455.0,0.0,0.0,505542265.0
20260227,603688.SH,石英股份,936647944.0,6727207.5,121678957.0,137150.0,182015426.0,5800.0,7400.0,943375151.5
20260227,603690.SH,至纯科技,538369829.0,3276460.0,29313835.0,112400.0,42027618.0,2000.0,2900.0,541646289.0
