ts_code,ann_date,end_date,holder_name,hold_amount,hold_ratio,hold_float_ratio,hold_change,holder_type
600030.SH,20160430,20160331,华夏基金－农业银行－华夏中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,基金专户理财
600030.SH,20160430,20160331,嘉实基金－农业银行－嘉实中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,其他金融产品
600030.SH,20160430,20160331,南方基金－农业银行－南方中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,基金专户理财
600030.SH,20160430,20160331,易方达基金－农业银行－易方达中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,其他金融产品
600030.SH,20160430,20160331,银华基金－农业银行－银华中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,基金专户理财
600030.SH,20160430,20160331,中欧基金-农业银行-中欧中证金融资产管理计划,104950500.0,0.8661,1.0693,15383100.0,基金专户理财
600030.SH,20160324,20151231,银华基金－农业银行－银华中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,中欧基金-农业银行-中欧中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,香港中央结算(代理人)有限公司,2277743638.0,18.7981,,-72020.0,一般企业
600030.SH,20160324,20151231,中国中信有限公司,1888758875.0,15.5878,19.2443,0.0,一般企业
600030.SH,20160324,20151231,中国证券金融股份有限公司,349801682.0,2.8869,3.5641,-12496046.0,金融机构—证券公司
600030.SH,20160324,20151231,中国人寿保险股份有限公司,331059999.0,2.7322,3.3731,0.0,金融机构—保险公司
600030.SH,20160324,20151231,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,1.9076,2.3551,0.0,保险投资组合
600030.SH,20160324,20151231,中央汇金投资有限责任公司,198709100.0,1.6399,2.0246,0.0,投资、咨询公司
600030.SH,20160324,20151231,中国运载火箭技术研究院,106478308.0,0.8788,1.0849,0.0,院校—研究院
600030.SH,20160324,20151231,博时基金－农业银行－博时中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,其他金融产品
600030.SH,20160324,20151231,大成基金－农业银行－大成中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,工银瑞信基金－农业银行－工银瑞信中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,广发基金－农业银行－广发中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,华夏基金－农业银行－华夏中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,嘉实基金－农业银行－嘉实中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,其他金融产品
600030.SH,20160324,20151231,南方基金－农业银行－南方中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,基金专户理财
600030.SH,20160324,20151231,易方达基金－农业银行－易方达中证金融资产管理计划,89567400.0,0.7392,0.9126,0.0,其他金融产品
600030.SH,20151030,20150930,中国中信有限公司,1888758875.0,15.5878,19.2443,0.0,一般企业
600030.SH,20151030,20150930,中国证券金融股份有限公司,362297728.0,2.99,3.6914,,金融机构—证券公司
600030.SH,20151030,20150930,中国人寿保险股份有限公司,331059999.0,2.7322,3.3731,-30000000.0,金融机构—保险公司
600030.SH,20151030,20150930,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,1.9076,2.3551,0.0,保险投资组合
600030.SH,20151030,20150930,中央汇金投资有限责任公司,198709100.0,1.6399,2.0246,,投资、咨询公司
600030.SH,20151030,20150930,香港中央结算有限公司,126629709.0,1.0451,1.2902,34491782.0,一般企业
600030.SH,20151030,20150930,中国运载火箭技术研究院,106478308.0,0.8788,1.0849,0.0,院校—研究院
600030.SH,20151030,20150930,博时基金－农业银行－博时中证金融资产管理计划,89567400.0,0.7392,0.9126,,其他金融产品
600030.SH,20151030,20150930,大成基金－农业银行－大成中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,工银瑞信基金－农业银行－工银瑞信中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,广发基金－农业银行－广发中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,华夏基金－农业银行－华夏中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,嘉实基金－农业银行－嘉实中证金融资产管理计划,89567400.0,0.7392,0.9126,,其他金融产品
600030.SH,20151030,20150930,南方基金－农业银行－南方中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,易方达基金－农业银行－易方达中证金融资产管理计划,89567400.0,0.7392,0.9126,,其他金融产品
600030.SH,20151030,20150930,银华基金－农业银行－银华中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,中欧基金-农业银行-中欧中证金融资产管理计划,89567400.0,0.7392,0.9126,,基金专户理财
600030.SH,20151030,20150930,香港中央结算(代理人)有限公司,2277815658.0,18.7987,,-170822.0,一般企业
600030.SH,20150825,20150630,香港中央结算(代理人)有限公司,2277986480.0,18.8001,,1099658780.0,一般企业
600030.SH,20150825,20150630,中国中信有限公司,1888758875.0,15.5878,19.2443,0.0,一般企业
600030.SH,20150825,20150630,中国人寿保险股份有限公司,361059999.0,2.9798,3.6788,0.0,金融机构—保险公司
600030.SH,20150825,20150630,中国工商银行股份有限公司-申万菱信申银万国证券行业指数分级证券投资基金,299755556.0,2.4739,3.0542,-12057278.0,开放式投资基金
600030.SH,20150825,20150630,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,1.9076,2.3551,0.0,保险投资组合
600030.SH,20150825,20150630,中国运载火箭技术研究院,106478308.0,0.8788,1.0849,0.0,院校—研究院
600030.SH,20150825,20150630,香港中央结算有限公司,92137927.0,0.7604,0.9388,-22597312.0,一般企业
600030.SH,20150825,20150630,中国工商银行－上证50交易型开放式指数证券投资基金,64013530.0,0.5283,0.6522,,开放式投资基金
600030.SH,20150825,20150630,南京高科股份有限公司,60300000.0,0.4977,0.6144,1700000.0,一般企业
600030.SH,20150825,20150630,中国建设银行股份有限公司－富国中证全指证券公司指数分级证券投资基金,58836666.0,0.4856,0.5995,,开放式投资基金
600030.SH,20150430,20150331,中国中信有限公司,1888758875.0,17.1442,19.2443,-348131745.0,一般企业
600030.SH,20150430,20150331,香港中央结算(代理人)有限公司,1178327700.0,10.6956,,319100.0,一般企业
600030.SH,20150430,20150331,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20150430,20150331,中国工商银行股份有限公司-申万菱信申银万国证券行业指数分级证券投资基金,311812834.0,2.8303,3.177,116940251.0,开放式投资基金
600030.SH,20150430,20150331,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20150430,20150331,香港中央结算有限公司,114735239.0,1.0414,1.169,19098503.0,一般企业
600030.SH,20150430,20150331,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20150430,20150331,南京高科股份有限公司,58600000.0,0.5319,0.5971,300000.0,一般企业
600030.SH,20150430,20150331,程道兴,58006645.0,0.5265,0.591,-10731842.0,自然人
600030.SH,20150430,20150331,中国银行股份有限公司－招商中证全指证券公司指数分级证券投资基金,52526265.0,0.4768,0.5352,,开放式投资基金
600030.SH,20150324,20141231,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20150324,20141231,香港中央结算有限公司,95636736.0,0.8681,0.9744,,一般企业
600030.SH,20150324,20141231,程道兴,68738487.0,0.6239,0.7004,,自然人
600030.SH,20150324,20141231,中信国安集团有限公司,58353128.0,0.5297,0.5946,-5386802.0,一般企业
600030.SH,20150324,20141231,南京高科股份有限公司,58300000.0,0.5292,0.594,-18786324.0,一般企业
600030.SH,20150324,20141231,中国中信有限公司,2236890620.0,20.3042,22.7913,,一般企业
600030.SH,20150324,20141231,香港中央结算(代理人)有限公司,1178008600.0,10.6927,,17000.0,一般企业
600030.SH,20150324,20141231,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20150324,20141231,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20150324,20141231,中国工商银行股份有限公司-申万菱信申银万国证券行业指数分级证券投资基金,194872583.0,1.7689,1.9855,,开放式投资基金
600030.SH,20141031,20140930,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20141031,20140930,香港中央结算(代理人)有限公司,1177991600.0,10.6926,,-6600.0,一般企业
600030.SH,20141031,20140930,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20141031,20140930,华夏人寿保险股份有限公司-万能保险产品,256919330.0,2.332,2.6177,,保险投资组合
600030.SH,20141031,20140930,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20141031,20140930,南方东英资产管理有限公司-南方富时中国A50ETF,123272080.0,1.1189,1.256,,其他金融产品
600030.SH,20141031,20140930,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20141031,20140930,中国证券金融股份有限公司,82944067.0,0.7529,0.8451,-10650000.0,金融机构—证券公司
600030.SH,20141031,20140930,南京高科股份有限公司,77086324.0,0.6997,0.7854,500000.0,一般企业
600030.SH,20141031,20140930,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20140829,20140630,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20140829,20140630,香港中央结算(代理人)有限公司,1177998200.0,10.6926,,-9000.0,一般企业
600030.SH,20140829,20140630,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20140829,20140630,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20140829,20140630,华夏人寿保险股份有限公司-万通保险产品,186016020.0,1.6885,1.8953,,保险投资组合
600030.SH,20140829,20140630,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20140829,20140630,中国证券金融股份有限公司,93594067.0,0.8495,0.9536,0.0,金融机构—证券公司
600030.SH,20140829,20140630,南方东英资产管理有限公司－南方富时中国A50ETF,90535984.0,0.8218,0.9225,19053897.0,资产管理公司
600030.SH,20140829,20140630,南京高科股份有限公司,76586324.0,0.6952,0.7803,22202690.0,一般企业
600030.SH,20140829,20140630,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20140430,20140331,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20140430,20140331,香港中央结算(代理人)有限公司,1178007200.0,10.6927,,-1000.0,一般企业
600030.SH,20140430,20140331,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20140430,20140331,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20140430,20140331,华夏人寿保险股份有限公司－万能保险产品,162016105.0,1.4706,1.6508,32107424.0,保险投资组合
600030.SH,20140430,20140331,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20140430,20140331,中国证券金融股份有限公司,93594067.0,0.8495,0.9536,42146563.0,金融机构—证券公司
600030.SH,20140430,20140331,南方东英资产管理有限公司－南方富时中国A50ETF,71482087.0,0.6488,0.7283,,资产管理公司
600030.SH,20140430,20140331,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20140430,20140331,南京高科股份有限公司,54383634.0,0.4936,0.5541,-10180000.0,一般企业
600030.SH,20140328,20131231,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20140328,20131231,香港中央结算(代理人)有限公司,1178008200.0,10.6927,,20500.0,一般企业
600030.SH,20140328,20131231,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20140328,20131231,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20140328,20131231,华夏人寿保险股份有限公司-万能保险产品,129908681.0,1.1792,1.3236,,保险投资组合
600030.SH,20140328,20131231,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20140328,20131231,南方东英资产管理有限公司-南方富时中国A50ETF,71730053.0,0.6511,0.7308,,其他金融产品
600030.SH,20140328,20131231,南京高科股份有限公司,64563634.0,0.586,0.6578,-6660000.0,一般企业
600030.SH,20140328,20131231,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20140328,20131231,中国证券金融股份有限公司,51447504.0,0.467,0.5242,,金融机构—证券公司
600030.SH,20131031,20130930,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20131031,20130930,香港中央结算(代理人)有限公司,1177987700.0,10.6925,,-10500.0,一般企业
600030.SH,20131031,20130930,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20131031,20130930,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20131031,20130930,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20131031,20130930,南京高科股份有限公司,71223634.0,0.6465,0.7257,-1600000.0,一般企业
600030.SH,20131031,20130930,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20131031,20130930,新时代信托股份有限公司－新时代信托(丰金12号)集合资金信托计划,53630000.0,0.4868,0.5464,,信托公司集合信托计划
600030.SH,20131031,20130930,南方东英资产管理有限公司－南方富时中国A50ETF,53365550.0,0.4844,0.5437,,资产管理公司
600030.SH,20131031,20130930,博时价值增长证券投资基金,51939056.0,0.4714,0.5292,-2550000.0,开放式投资基金
600030.SH,20130830,20130630,中国中信股份有限公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20130830,20130630,香港中央结算(代理人)有限公司,1177998200.0,10.6926,,46000.0,一般企业
600030.SH,20130830,20130630,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20130830,20130630,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20130830,20130630,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20130830,20130630,南京高科股份有限公司,72823634.0,0.661,0.742,1600000.0,一般企业
600030.SH,20130830,20130630,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20130830,20130630,博时价值增长证券投资基金,54489056.0,0.4946,0.5552,-3000000.0,开放式投资基金
600030.SH,20130830,20130630,南方东英资产管理有限公司-南方富时中国A50ETF,53823684.0,0.4886,0.5484,,其他金融产品
600030.SH,20130830,20130630,新时代信托股份有限公司-新时代信托·(丰金12号)集合资金信托计划,53630000.0,0.4868,0.5464,,信托公司集合信托计划
600030.SH,20130426,20130331,中国中信股份有限公司,2236890620.0,20.3042,22.7913,,一般企业
600030.SH,20130426,20130331,香港中央结算(代理人)有限公司,1177952200.0,10.6922,,-104500.0,一般企业
600030.SH,20130426,20130331,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,0.0,金融机构—保险公司
600030.SH,20130426,20130331,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20130426,20130331,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20130426,20130331,南京高科股份有限公司,71223634.0,0.6465,0.7257,0.0,一般企业
600030.SH,20130426,20130331,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20130426,20130331,博时价值增长证券投资基金,57489056.0,0.5218,0.5857,-1551276.0,开放式投资基金
600030.SH,20130426,20130331,柳州两面针股份有限公司,54719685.0,0.4967,0.5575,,一般企业
600030.SH,20130426,20130331,光大证券股份有限公司,53858248.0,0.4889,0.5488,-12879555.0,金融机构—证券公司
600030.SH,20130328,20121231,中国中信集团公司,2260401272.0,20.5176,23.0309,23510652.0,一般企业
600030.SH,20130328,20121231,香港中央结算(代理人)有限公司,1178056700.0,10.6932,,-30500.0,一般企业
600030.SH,20130328,20121231,中国人寿保险股份有限公司,361059999.0,3.2773,3.6788,-96498692.0,金融机构—保险公司
600030.SH,20130328,20121231,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20130328,20121231,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20130328,20121231,南京新港高科技股份有限公司,71223634.0,0.6465,0.7257,-20600000.0,一般企业
600030.SH,20130328,20121231,光大证券股份有限公司,66737803.0,0.6058,0.68,1533397.0,金融机构—证券公司
600030.SH,20130328,20121231,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20130328,20121231,博时价值增长证券投资基金,59040332.0,0.5359,0.6016,,开放式投资基金
600030.SH,20130328,20121231,新时代信托股份有限公司-新时代信托-(丰金12号)集合资金信托计划,58000000.0,0.5265,0.591,,信托公司集合信托计划
600030.SH,20121031,20120930,中国中信集团公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20121031,20120930,香港中央结算(代理人)有限公司,1178087200.0,10.6934,,0.0,一般企业
600030.SH,20121031,20120930,中国人寿保险股份有限公司,457558691.0,4.1532,4.662,-40411300.0,金融机构—保险公司
600030.SH,20121031,20120930,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20121031,20120930,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20121031,20120930,南京新港高科技股份有限公司,91823634.0,0.8335,0.9356,0.0,一般企业
600030.SH,20121031,20120930,光大证券股份有限公司,65204406.0,0.5919,0.6644,-1896585.0,金融机构—证券公司
600030.SH,20121031,20120930,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20121031,20120930,柳州两面针股份有限公司,63119132.0,0.5729,0.6431,-3380553.0,一般企业
600030.SH,20121031,20120930,中国人民财产保险股份有限公司－传统－普通保险产品－008C－CT001沪,51584067.0,0.4682,0.5256,1500000.0,保险投资组合
600030.SH,20120831,20120630,中国中信集团公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20120831,20120630,香港中央结算(代理人)有限公司,1178087200.0,10.6934,,2500.0,一般企业
600030.SH,20120831,20120630,中国人寿保险股份有限公司,497969991.0,4.5201,5.0737,0.0,金融机构—保险公司
600030.SH,20120831,20120630,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20120831,20120630,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20120831,20120630,南京新港高科技股份有限公司,91823634.0,0.8335,0.9356,0.0,一般企业
600030.SH,20120831,20120630,光大证券股份有限公司,67100991.0,0.6091,0.6837,579657.0,金融机构—证券公司
600030.SH,20120831,20120630,柳州两面针股份有限公司,66499685.0,0.6036,0.6776,-3200000.0,一般企业
600030.SH,20120831,20120630,中信国安集团有限公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20120831,20120630,中国人民财产保险股份有限公司-传统-普通保险产品-008C-CT001沪,50084067.0,0.4546,0.5103,,保险投资组合
600030.SH,20120428,20120331,UBSAG,58693572.0,0.5328,0.598,-6994483.0,金融机构—银行
600030.SH,20120428,20120331,中国中信集团公司,2236890620.0,20.3042,22.7913,0.0,一般企业
600030.SH,20120428,20120331,香港中央结算(代理人)有限公司,1178084700.0,10.6934,,1500.0,一般企业
600030.SH,20120428,20120331,中国人寿保险股份有限公司,497969991.0,4.5201,5.0737,0.0,金融机构—保险公司
600030.SH,20120428,20120331,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20120428,20120331,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,0.0,院校—研究院
600030.SH,20120428,20120331,南京新港高科技股份有限公司,91823634.0,0.8335,0.9356,0.0,一般企业
600030.SH,20120428,20120331,柳州两面针股份有限公司,69699685.0,0.6327,0.7102,0.0,一般企业
600030.SH,20120428,20120331,光大证券股份有限公司,66521334.0,0.6038,0.6778,877556.0,金融机构—证券公司
600030.SH,20120428,20120331,中信国安集团公司,63739930.0,0.5786,0.6494,0.0,一般企业
600030.SH,20120330,20111231,中国中信集团公司,2236890620.0,20.3042,22.7913,-6777206.0,一般企业
600030.SH,20120330,20111231,香港中央结算(代理人)有限公司,1178083200.0,10.6934,,,一般企业
600030.SH,20120330,20111231,中国人寿保险股份有限公司,497969991.0,4.5201,5.0737,0.0,金融机构—保险公司
600030.SH,20120330,20111231,中国人寿保险(集团)公司－传统－普通保险产品,231141935.0,2.0981,2.3551,0.0,保险投资组合
600030.SH,20120330,20111231,中国运载火箭技术研究院,106478308.0,0.9665,1.0849,-322602.0,院校—研究院
600030.SH,20120330,20111231,南京新港高科技股份有限公司,91823634.0,0.8335,0.9356,0.0,一般企业
600030.SH,20120330,20111231,柳州两面针股份有限公司,69699685.0,0.6327,0.7102,-17914468.0,一般企业
600030.SH,20120330,20111231,UBSAG,65688055.0,0.5962,0.6693,,金融机构—银行
600030.SH,20120330,20111231,光大证券股份有限公司,65643778.0,0.5958,0.6688,0.0,金融机构—证券公司
600030.SH,20120330,20111231,中信国安集团公司,63739930.0,0.5786,0.6494,-193116.0,一般企业
600030.SH,20111029,20110930,中国中信集团公司,2243667826.0,22.5592,22.6136,-88863395.0,一般企业
600030.SH,20111029,20110930,中国人寿保险股份有限公司,497969991.0,5.0069,5.019,0.0,金融机构—保险公司
600030.SH,20111029,20110930,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.324,2.3296,0.0,保险投资组合
600030.SH,20111029,20110930,中国运载火箭技术研究院,106800910.0,1.0738,1.0764,-4229990.0,院校—研究院
600030.SH,20111029,20110930,全国社会保障基金理事会,99530000.0,1.0007,,,社保基金、社保机构
600030.SH,20111029,20110930,南京新港高科技股份有限公司,91823634.0,0.9232,0.9255,0.0,一般企业
600030.SH,20111029,20110930,柳州两面针股份有限公司,87614153.0,0.8809,0.883,0.0,一般企业
600030.SH,20111029,20110930,雅戈尔集团股份有限公司,68000000.0,0.6837,0.6854,-22000000.0,一般企业
600030.SH,20111029,20110930,光大证券股份有限公司,65643778.0,0.66,0.6616,12084560.0,金融机构—证券公司
600030.SH,20111029,20110930,中信国安集团公司,63933046.0,0.6428,0.6444,-2532152.0,一般企业
600030.SH,20110820,20110630,中国中信集团公司,2332531221.0,23.4527,23.6668,0.0,一般企业
600030.SH,20110820,20110630,中国人寿保险股份有限公司,497969991.0,5.0069,5.0526,0.0,金融机构—保险公司
600030.SH,20110820,20110630,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.324,2.3453,0.0,保险投资组合
600030.SH,20110820,20110630,中国运载火箭技术研究院,111030900.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20110820,20110630,南京新港高科技股份有限公司,91823634.0,0.9232,0.9317,0.0,一般企业
600030.SH,20110820,20110630,雅戈尔集团股份有限公司,90000000.0,0.9049,0.9132,0.0,一般企业
600030.SH,20110820,20110630,柳州两面针股份有限公司,87614153.0,0.8809,0.889,0.0,一般企业
600030.SH,20110820,20110630,中信国安集团公司,66465198.0,0.6683,0.6744,0.0,一般企业
600030.SH,20110820,20110630,光大证券股份有限公司,53559218.0,0.5385,0.5434,,金融机构—证券公司
600030.SH,20110820,20110630,UBSAG,50958447.0,0.5124,0.517,5087734.0,金融机构—银行
600030.SH,20110430,20110331,UBSAG,45870713.0,0.4612,0.4654,-13756324.0,金融机构—银行
600030.SH,20110430,20110331,中国中信集团公司,2332531221.0,23.4527,23.6668,0.0,一般企业
600030.SH,20110430,20110331,中国人寿保险股份有限公司,497969991.0,5.0069,5.0526,0.0,金融机构—保险公司
600030.SH,20110430,20110331,中国人寿保险(集团)公司-传统-普通保险产品,231141935.0,2.324,2.3453,-50000000.0,保险投资组合
600030.SH,20110430,20110331,中国运载火箭技术研究院,111030900.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20110430,20110331,南京新港高科技股份有限公司,91823634.0,0.9232,0.9317,0.0,一般企业
600030.SH,20110430,20110331,雅戈尔集团股份有限公司,90000000.0,0.9049,0.9132,-10000000.0,一般企业
600030.SH,20110430,20110331,柳州两面针股份有限公司,87614153.0,0.8809,0.889,0.0,一般企业
600030.SH,20110430,20110331,中信国安集团公司,66465198.0,0.6683,0.6744,0.0,一般企业
600030.SH,20110430,20110331,中国建设银行-银华-道琼斯88精选证券投资基金,49009855.0,0.4928,0.4973,-597423.0,开放式投资基金
600030.SH,20110409,20101231,中国中信集团公司,2332531221.0,23.4527,23.6668,0.0,一般企业
600030.SH,20110409,20101231,中国人寿保险股份有限公司,497969991.0,5.0069,5.0526,-50982165.0,金融机构—保险公司
600030.SH,20110409,20101231,中国人寿保险(集团)公司-传统-普通保险产品,281141935.0,2.8268,2.8526,0.0,保险投资组合
600030.SH,20110409,20101231,中国运载火箭技术研究院,111030900.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20110409,20101231,雅戈尔集团股份有限公司,100000000.0,1.0055,1.0146,-65000000.0,一般企业
600030.SH,20110409,20101231,南京新港高科技股份有限公司,91823634.0,0.9232,0.9317,0.0,一般企业
600030.SH,20110409,20101231,柳州两面针股份有限公司,87614153.0,0.8809,0.889,-7913347.0,一般企业
600030.SH,20110409,20101231,中信国安集团公司,66465198.0,0.6683,0.6744,0.0,一般企业
600030.SH,20110409,20101231,UBSAG,59627037.0,0.5995,0.605,160401.0,金融机构—银行
600030.SH,20110409,20101231,中国建设银行-银华-道琼斯88精选证券投资基金,49607278.0,0.4988,0.5033,,开放式投资基金
600030.SH,20101030,20100930,中国中信集团公司,2332531221.0,23.4527,23.6668,0.0,一般企业
600030.SH,20101030,20100930,中国人寿保险股份有限公司,548952156.0,5.5195,5.5699,0.0,金融机构—保险公司
600030.SH,20101030,20100930,中国人寿保险(集团)公司-传统-普通保险产品,281141935.0,2.8268,2.8526,-49579713.0,保险投资组合
600030.SH,20101030,20100930,雅戈尔集团股份有限公司,165000000.0,1.659,1.6742,0.0,一般企业
600030.SH,20101030,20100930,中国运载火箭技术研究院,111030900.0,1.1164,1.1266,0.0,院校—研究院
600030.SH,20101030,20100930,柳州两面针股份有限公司,95527500.0,0.9605,0.9693,0.0,一般企业
600030.SH,20101030,20100930,南京新港高科技股份有限公司,91823634.0,0.9232,0.9317,0.0,一般企业
600030.SH,20101030,20100930,中信国安集团公司,66465198.0,0.6683,0.6744,0.0,一般企业
600030.SH,20101030,20100930,UBSAG,59466636.0,0.5979,0.6034,,金融机构—银行
600030.SH,20101030,20100930,交通银行-易方达50指数证券投资基金,45313123.0,0.4556,0.4598,-15000000.0,开放式投资基金
600030.SH,20100828,20100630,中国中信集团公司,2332531221.0,23.4527,23.6668,777510407.0,一般企业
600030.SH,20100828,20100630,中国人寿保险股份有限公司,548952156.0,5.5195,5.5699,182984052.0,金融机构—保险公司
600030.SH,20100828,20100630,中国人寿保险(集团)公司-传统-普通保险产品,330721648.0,3.3253,3.3556,110240549.0,保险投资组合
