ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399975.SZ,20210831,838.133,763.247,873.991,756.366,765.912,72.2204,0.0943,75317966498.0,993775313917.0
399975.SZ,20210930,857.919,834.438,956.013,831.303,838.133,19.7865,0.0236,86856001655.0,1125007886428.0
399975.SZ,20211029,824.232,866.012,874.663,805.145,857.919,-33.6874,-0.0393,27983927395.0,374271727652.0
399975.SZ,20211130,822.488,820.734,852.932,805.003,824.232,-1.7437,-0.0021,38635778990.0,505339646886.0
399975.SZ,20211231,873.026,820.799,905.141,820.799,822.488,50.5379,0.0614,58958948519.0,751985823233.0
399975.SZ,20220128,799.9008,874.1878,874.225,799.8767,873.026,-73.1252,-0.0838,38872891863.0,483033497450.0
399975.SZ,20220228,758.4822,812.4336,838.4076,750.13,799.9008,-41.4186,-0.0518,27106874144.0,358430193574.0
399975.SZ,20220331,710.7872,760.1459,767.58,672.2451,758.4822,-47.695,-0.0629,46353676741.0,565198443114.0
399975.SZ,20220429,655.1083,707.0471,728.9633,618.7702,710.7872,-55.6789,-0.0783,45390144119.0,502734691850.0
399975.SZ,20220531,657.4276,642.7314,661.3888,622.0142,655.1083,2.3193,0.0035,33587233867.0,334045378655.0
399975.SZ,20220630,723.191,656.642,780.465,648.6041,657.4276,65.7634,0.1,75443091241.0,850148401470.6
399975.SZ,20220729,667.3451,723.4858,725.5024,660.2926,723.191,-55.8459,-0.0772,30987909840.0,353288160416.0
399975.SZ,20220831,677.392,665.8994,696.431,633.6181,667.3451,10.0469,0.0151,44633834634.0,454222546274.5
399975.SZ,20220930,596.768,674.2996,692.5938,594.7151,677.392,-80.624,-0.119,31780223819.0,322923387976.98
399975.SZ,20221031,587.9541,596.3454,630.2572,581.6177,596.7689,-8.8148,-0.0148,24755901098.0,227611000566.43
399975.SZ,20221130,652.4178,589.0938,670.8522,589.0938,587.9541,64.4637,0.1096,46162859296.0,456709804413.5
399975.SZ,20221230,634.102,664.0007,682.7281,625.156,652.4178,-18.3158,-0.0281,33128395604.0,341644609473.39
399975.SZ,20230131,696.065,627.593,721.3585,614.962,634.1023,61.9627,0.0977,37455225045.0,386323521400.3
399975.SZ,20230228,679.1477,698.4433,726.9693,663.8589,696.0652,-16.9175,-0.0243,40108602102.0,413095778653.0
399975.SZ,20230331,661.384,678.0283,692.1626,645.3682,679.1477,-17.7637,-0.0262,34122393189.0,361156768140.3
399975.SZ,20230428,678.0805,661.0535,712.8871,653.2964,661.3841,16.6964,0.0252,45661729144.0,493072381186.1
399975.SZ,20230531,652.2645,673.9303,750.3367,647.2885,678.0805,-25.816,-0.0381,52327008538.0,541278543795.3
399975.SZ,20230630,639.5528,651.3651,663.3739,626.5635,652.2645,-12.7117,-0.0195,28127394564.0,289374665953.07
399975.SZ,20230731,738.309,640.0472,758.0195,640.0472,639.5528,98.7562,0.1544,52688004675.0,495214796400.95
399975.SZ,20230831,699.4246,732.2804,807.8438,699.2318,738.309,-38.8844,-0.0527,175091006508.0,1582643569286.2
399975.SZ,20230928,683.2869,703.4316,711.9319,681.7508,699.4246,-16.1377,-0.0231,51747979043.0,444504716487.1
399975.SZ,20231031,682.7181,678.8907,688.7177,659.0212,683.2869,-0.5688,-0.0008,45571721422.0,388547465457.5
399975.SZ,20231130,678.7802,687.5664,721.9846,675.5669,682.7181,-3.9379,-0.0058,62802164124.0,581265684333.4
399975.SZ,20231229,653.3936,678.2281,686.7738,626.8453,678.7802,-25.3866,-0.0374,41302704154.0,379884152042.8
399975.SZ,20240131,619.041,653.0761,653.0761,594.4117,653.3936,-34.3526,-0.0526,49292026644.0,449803262690.6
399975.SZ,20240229,662.1497,614.4737,674.4218,579.6511,619.041,43.1087,0.0696,54161563528.0,483022134488.7
399975.SZ,20240329,621.5209,661.7049,669.2412,613.3289,662.1497,-40.6288,-0.0614,52499682249.0,484305416166.5
399975.SZ,20240430,632.9313,628.6554,650.1477,579.6141,621.5209,11.4104,0.0184,49566205441.0,431697102565.7
399975.SZ,20240531,607.6266,641.3549,646.4628,605.542,632.9313,-25.3047,-0.04,45675481596.0,402294047455.5
399975.SZ,20240628,566.3002,605.0632,612.1501,564.8889,607.6266,-41.3264,-0.068,34770505058.0,289999134847.8
399975.SZ,20240731,604.4035,564.6304,611.408,537.0357,566.3002,38.1033,0.0673,39891793924.0,328685145037.8
399975.SZ,20240830,581.765,600.4749,606.8925,561.7107,604.4035,-22.6385,-0.0375,42428155079.0,325829838722.96
399975.SZ,20240930,802.8165,579.804,802.8165,566.3972,581.765,221.0515,0.38,74017885290.0,615112885100.0
399975.SZ,20241031,829.6982,887.5818,928.0803,759.3895,802.8165,26.8817,0.0335,180395146306.0,2047805892290.1
399975.SZ,20241129,865.8195,828.1825,993.5801,818.2594,829.6982,36.1213,0.0435,158451098404.0,2087739858486.4
399975.SZ,20241231,831.493,858.0863,929.2739,831.493,865.8195,-34.3265,-0.0396,94983603996.0,1210740458443.9
399975.SZ,20250127,771.245,827.9005,827.9005,740.1739,831.493,-60.248,-0.0725,54229977562.0,630652791781.6
399975.SZ,20250228,788.7849,777.7388,820.669,769.4622,771.245,17.5399,0.0227,66311336223.0,767781547725.7
399975.SZ,20250331,770.7288,789.7594,826.1757,767.2986,788.7849,-18.0561,-0.0229,55169605409.0,681796630919.6
399975.SZ,20250430,732.9448,772.6392,777.1072,685.6824,770.7288,-37.784,-0.049,46762716272.0,498874809331.0
399975.SZ,20250530,740.1806,737.4843,793.8052,734.8978,732.9448,7.2358,0.0099,39514348024.0,445621711525.7
399975.SZ,20250630,803.7035,737.2532,833.3239,736.5826,740.1806,63.5229,0.0858,67503803052.0,742262752171.0
399975.SZ,20250731,847.045,804.2799,885.994,794.3609,803.7035,43.3415,0.0539,102852617411.0,1159560868027.4
399975.SZ,20250829,935.0186,845.8629,964.6351,836.6236,847.045,87.9736,0.1039,120891208241.0,1554942412384.9
399975.SZ,20250930,890.7512,937.409,939.0683,845.847,935.0186,-44.2674,-0.0473,105679884243.0,1344178347428.7
399975.SZ,20251031,881.7787,884.463,912.4155,860.5894,890.7512,-8.9725,-0.0101,67539790465.0,937756912441.6
399975.SZ,20251128,830.7704,879.8091,890.849,822.3767,881.7787,-51.0083,-0.0578,47770916236.0,595354767505.6
399975.SZ,20251231,852.6378,827.1648,874.1679,814.69,830.7704,21.8674,0.0263,57818277219.0,720082980308.1
399975.SZ,20260130,838.8302,853.658,905.8226,831.52,852.6378,-13.8076,-0.0162,78532462072.0,1006094892591.2
399975.SZ,20260227,820.3764,836.8144,849.5708,816.1309,838.8302,-18.4538,-0.022,32528354694.0,397570685475.3
