trade_date,open,high,low,close,pct_chg,volume,amount_est,ts_code,name,rzye,rqye,rzmre,rqyl,rzche,rqchl,rqmcl,rzrqye,financing_net,financing_net_ma5,rzye_slope_5d,rzye_ma10,rzye_acceleration,leverage_ratio,leverage_ratio_z20,rzye_z20,close_ma5,close_ma20,net_buy_3d_pos,rzye_new_high_20d,buy_signal,price_new_high_20d,sell_signal,future_return_3d,future_return_5d
20190717,0.98,0.989,0.978,0.979,-0.41,392780000.0,384531620.0,512880.SH,,762509190.0,0.0,42609395.0,0.0,33451689.0,0.0,0.0,762509190.0,9157706.0,5322500.2,26612501.0,739863020.5,22646169.5,1.9829557579686166,1.3799219931378806,1.0285817750012092,0.976,0.9839499999999999,0,1,0,0,0,-0.01430030643513791,-0.002042900919305368
20190718,0.973,0.975,0.966,0.967,-1.23,381900000.0,369297300.0,512880.SH,,751088171.0,0.0,38319906.0,0.0,49740925.0,0.0,0.0,751088171.0,-11421019.0,1609743.4,8048717.0,743492932.1,7595238.899999976,2.0338306589298107,1.3591446036694386,0.8581972640088286,0.9766,0.9828999999999999,0,0,0,0,0,0.0010341261633919352,0.013443640124095158
20190719,0.971,0.992,0.971,0.986,1.96,606230000.0,597742780.0,512880.SH,,737151758.0,0.0,40729596.0,0.0,54666009.0,0.0,0.0,737151758.0,-13936413.0,2787443.2,13937216.0,743586786.6,-6435028.600000024,1.2332256995224602,-0.2617383332415769,0.6263531881091795,0.9802,0.9821500000000001,0,0,0,0,0,-0.009127789046653123,-0.010141987829614618
20190722,0.99,0.993,0.963,0.965,-2.13,607590000.0,586324350.0,512880.SH,,743454274.0,0.0,66212928.0,0.0,59910412.0,0.0,0.0,743454274.0,6302516.0,-3190025.2,-15950126.0,744220062.6,-765788.6000000238,1.2679914692268879,-0.24351211978034415,0.6569062029615681,0.976,0.9804999999999999,0,0,0,0,0,0.015544041450777257,-0.005181347150259086
20190723,0.965,0.973,0.963,0.968,0.31,264300000.0,255842400.0,512880.SH,,746755682.0,0.0,38963922.0,0.0,35662514.0,0.0,0.0,746755682.0,3301408.0,-1319160.4,-6595802.0,745586564.4,1169117.6000000238,2.9188112760042904,2.621821635933908,0.6585041433611796,0.9730000000000001,0.97895,0,0,0,0,0,0.008264462809917328,0.0020661157024792765
20190724,0.973,0.986,0.972,0.977,0.93,436700000.0,426655900.0,512880.SH,,750220097.0,0.0,56822171.0,0.0,53357756.0,0.0,0.0,750220097.0,3464415.0,-2457818.6,-12289093.0,747018905.2,3201191.7999999523,1.7583727237804516,0.4214782049427832,0.6825006537006645,0.9725999999999999,0.9789,1,0,0,0,0,-0.017400204708290734,-0.0122824974411464
20190725,0.975,0.981,0.97,0.98,0.31,350300000.0,343294000.0,512880.SH,,754027376.0,0.0,45303024.0,0.0,41495745.0,0.0,0.0,754027376.0,3807279.0,587841.0,2939205.0,748117697.4,5909678.600000024,2.196447872668908,1.1360791186999168,0.7638394466604921,0.9752000000000001,0.97835,1,0,0,0,0,-0.010204081632653073,-0.0295918367346939
20190726,0.975,0.978,0.972,0.976,-0.41,308460000.0,301056960.0,512880.SH,,768067719.0,0.0,45760748.0,0.0,31720405.0,0.0,0.0,768067719.0,14040343.0,6183192.2,30915961.0,752603015.1,15464703.899999976,2.5512372110580004,1.6048702774353916,1.3207677911482,0.9732,0.97765,1,1,1,0,0,-0.01127049180327866,-0.05430327868852458
20190729,0.975,0.975,0.958,0.96,-1.64,517240000.0,496550400.0,512880.SH,,791989110.0,0.0,72684536.0,0.0,48763145.0,0.0,0.0,791989110.0,23921391.0,9706967.2,48534836.0,755861486.1,36127623.899999976,1.594982322036192,-0.2617688002281257,2.299078400731839,0.9722,0.9750500000000001,1,1,0,0,0,-0.009375000000000022,-0.05833333333333324
20190730,0.962,0.98,0.961,0.97,1.04,594720000.0,576878400.0,512880.SH,,795920137.0,0.0,72263664.0,0.0,68332637.0,0.0,0.0,795920137.0,3931027.0,9832891.0,49164455.0,760118351.4,35801785.600000024,1.3797017482367169,-0.7057707580309135,2.3115196826500433,0.9725999999999999,0.9734499999999999,1,1,0,0,0,-0.04845360824742262,-0.07525773195876284
20190731,0.968,0.968,0.962,0.965,-0.52,287920000.0,277842800.0,512880.SH,,797992377.0,0.0,32566929.0,0.0,30494689.0,0.0,0.0,797992377.0,2072240.0,9554456.0,47772280.0,763666670.1,34325706.899999976,2.872100255972082,1.9818321158335293,2.090727229721982,0.9702,0.9724999999999999,1,1,0,0,0,-0.06321243523316056,-0.08497409326424865
20190801,0.96,0.964,0.95,0.951,-1.45,508390000.0,483478890.0,512880.SH,,799909484.0,0.0,56131715.0,0.0,54214608.0,0.0,0.0,799909484.0,1917107.0,9176421.6,45882108.0,768548801.4,31360682.600000024,1.6544868877315408,-0.3094925149942556,1.9277856655265562,0.9644,0.9708,1,1,0,0,0,-0.056782334384858024,-0.05993690851735012
20190802,0.926,0.931,0.917,0.923,-2.94,685040000.0,632291920.0,512880.SH,,797381261.0,0.0,73121497.0,0.0,75649720.0,0.0,0.0,797381261.0,-2528223.0,5862708.4,29313542.0,774571751.7,22809509.299999952,1.2610967114683358,-0.9696243294353044,1.597485173693948,0.9538,0.9677,0,0,0,0,0,-0.04333694474539551,-0.04225352112676062
20190805,0.917,0.924,0.903,0.904,-2.06,561510000.0,507605040.0,512880.SH,,833214634.0,0.0,80738575.0,0.0,44905202.0,0.0,0.0,833214634.0,35833373.0,8245104.8,41225524.0,783547787.7,49666846.29999995,1.6414624921769887,-0.3318124854736348,2.447420222953038,0.9426,0.9649999999999999,0,1,0,0,0,-0.011061946902654829,0.0
20190806,0.885,0.908,0.871,0.897,-0.77,1050000000.0,941850000.0,512880.SH,,781489082.0,0.0,89964538.0,0.0,141690090.0,0.0,0.0,781489082.0,-51725552.0,-2886211.0,-14431055.0,787021127.7,-5532045.700000048,0.8297383681053246,-1.6876264928431979,0.5491275407418974,0.9279999999999999,0.9616,0,0,0,0,0,-0.01449275362318847,-0.004459308807134854
20190807,0.899,0.901,0.882,0.883,-1.56,418380000.0,369429540.0,512880.SH,,738131995.0,0.0,43723375.0,0.0,87080462.0,0.0,0.0,738131995.0,-43357087.0,-11972076.4,-59860382.0,785812317.5,-47680322.5,1.9980318709759919,0.37420227273010587,-1.027205456489726,0.9116,0.9575999999999999,0,0,0,0,0,0.023782559456398733,0.014722536806341946
20190808,0.906,0.911,0.892,0.894,1.25,694940000.0,621276360.0,512880.SH,,674441790.0,0.0,55423063.0,0.0,119113268.0,0.0,0.0,674441790.0,-63690205.0,-25093538.8,-125467694.0,777853758.9,-103411968.89999998,1.0855745259645804,-1.1557748174274225,-2.6201213315389222,0.9002000000000001,0.9541000000000001,0,0,0,0,0,-0.0011185682326622093,-0.0011185682326622093
20190809,0.9,0.901,0.883,0.884,-1.12,448520000.0,396491680.0,512880.SH,,662140038.0,0.0,29329174.0,0.0,41630926.0,0.0,0.0,662140038.0,-12301752.0,-27048244.6,-135241223.0,767260990.8,-105120952.79999995,1.6699973073836,-0.14478790091302587,-2.4742770480296103,0.8924,0.9499000000000001,0,0,0,0,0,0.013574660633484115,0.015837104072398134
20190812,0.893,0.904,0.893,0.904,2.26,568290000.0,513734160.0,512880.SH,,638376904.0,0.0,32999673.0,0.0,56762807.0,0.0,0.0,638376904.0,-23763134.0,-38967546.0,-194837730.0,751899770.2,-113522866.20000005,1.2426210941472142,-0.9361029279007016,-2.4273566617789415,0.8924,0.9458,0,0,0,0,0,-0.012168141592920345,0.06194690265486713
20190813,0.895,0.896,0.89,0.893,-1.22,280020000.0,250057860.0,512880.SH,,648125635.0,0.0,31418088.0,0.0,21669357.0,0.0,0.0,648125635.0,9748731.0,-26672689.4,-133363447.0,737120320.0,-88994685.0,2.5919026700460446,1.3767560253682072,-1.9005910199816312,0.8916000000000001,0.9412999999999998,0,0,0,0,0,0.005599104143336975,0.06494960806270988
20190814,0.908,0.909,0.894,0.896,0.34,386660000.0,346447360.0,512880.SH,,665898356.0,0.0,53105633.0,0.0,35132932.0,0.0,0.0,665898356.0,17972701.0,-14406731.8,-72233639.0,723910917.9,-58012561.899999976,1.922076577521041,0.23485484116916197,-1.3978446654475132,0.8942,0.9371499999999999,0,0,0,0,0,0.0714285714285714,0.05803571428571419
20190815,0.877,0.896,0.871,0.893,-0.33,570330000.0,509304690.0,512880.SH,,676910545.0,0.0,56102955.0,0.0,45090766.0,0.0,0.0,676910545.0,11012189.0,533747.0,2468755.0,711611024.0,-34700479.0,1.3290875939116131,-0.7156723942153327,-1.0976211844399313,0.8940000000000001,0.93345,1,0,0,0,0,0.06494960806270988,0.05935050391937291
20190816,0.892,0.91,0.89,0.898,0.56,496030000.0,445434940.0,512880.SH,,664944555.0,0.0,40013999.0,0.0,51979989.0,0.0,0.0,664944555.0,-11965990.0,600899.4,2804517.0,698367353.4,-33422798.399999976,1.4927983758974992,-0.466288749514138,-1.195251885643432,0.8968,0.9290499999999999,0,0,0,0,0,0.055679287305122394,0.04899777282850781
20190819,0.91,0.961,0.905,0.96,6.9,1300000000.0,1248000000.0,512880.SH,,637176564.0,0.0,80179743.0,0.0,107947734.0,0.0,0.0,637176564.0,-27767991.0,-200072.0,-1200340.0,678763546.4,-41586982.399999976,0.5105581442307693,-1.919462618797807,-1.4779774319080574,0.908,0.9288000000000001,0,0,0,0,0,-0.014583333333333393,-0.03229166666666661
20190820,0.956,0.964,0.948,0.951,-0.94,513289999.99999994,488138789.99999994,512880.SH,,634346030.0,0.0,50366883.0,0.0,53197417.0,0.0,0.0,634346030.0,-2830534.0,-2715925.0,-13779605.0,664049241.2,-29703211.200000048,1.2995198148461016,-0.598379764092167,-1.3642171462224504,0.9196,0.92795,0,0,0,0,0,-0.009463722397476393,-0.007360672975814886
20190821,0.949,0.955,0.945,0.948,-0.32,294630000.0,279309240.0,512880.SH,,620669487.0,0.0,34598554.0,0.0,48275097.0,0.0,0.0,620669487.0,-13676543.0,-9045773.8,-45228869.0,652302990.4,-31633503.399999976,2.222158805057792,0.9418184426943637,-1.3990675760821973,0.93,0.9265000000000001,0,0,0,0,0,-0.020042194092826926,-0.014767932489451407
20190822,0.95,0.952,0.939,0.946,-0.21,309100000.0,292408600.0,512880.SH,,631617258.0,0.0,40411532.0,0.0,29463761.0,0.0,0.0,631617258.0,10947771.0,-9058657.4,-45293287.0,648020537.2,-16403279.200000048,2.1600502105615225,0.8417502494805019,-1.1245547216008964,0.9405999999999999,0.9248,0,0,0,0,0,-0.0021141649048626032,-0.019027484143763096
20190823,0.946,0.956,0.938,0.942,-0.42,438390000.0,412963380.0,512880.SH,,619763548.0,0.0,34629393.0,0.0,46483103.0,0.0,0.0,619763548.0,-11853710.0,-9036201.4,-45181007.0,643782888.2,-24019340.200000048,1.5007712015530288,-0.20322778327654725,-1.1609898385341053,0.9494,0.9231,0,0,0,0,0,-0.00849256900212303,-0.019108280254776955
20190826,0.924,0.934,0.922,0.929,-1.38,459760000.0,427117040.0,512880.SH,,620875480.0,0.0,38733325.0,0.0,37621393.0,0.0,0.0,620875480.0,1111932.0,-3260216.8,-16301084.0,642032745.8,-21157265.799999952,1.4536424957430871,-0.2752715348928093,-1.0385944545897383,0.9431999999999998,0.9215499999999999,0,0,0,0,0,-0.0010764262648008671,0.016146393972012785
20190827,0.934,0.961,0.932,0.944,1.61,601550000.0,567863200.0,512880.SH,,622189904.0,0.0,48766751.0,0.0,47452327.0,0.0,0.0,622189904.0,1314424.0,-2431225.2,-12156126.0,639439172.7,-17249268.700000048,1.0956686469558161,-0.8822444271895855,-0.9270779869681055,0.9418,0.92025,0,0,0,0,0,-0.021186440677966045,0.0010593220338983578
20190828,0.941,0.943,0.932,0.934,-1.06,328330000.0,306660220.0,512880.SH,,622786470.0,0.0,38443953.0,0.0,37847387.0,0.0,0.0,622786470.0,596566.0,423396.6,2116983.0,635127984.1,-12341514.100000024,2.03086813803238,0.9783658068444374,-0.8348586098147427,0.9389999999999998,0.9187,1,0,0,0,0,0.01070663811563155,0.03211991434689487
20190829,0.935,0.936,0.927,0.928,-0.64,292450000.0,271393600.0,512880.SH,,632320993.0,0.0,37557003.0,0.0,28022480.0,0.0,0.0,632320993.0,9534523.0,140747.0,703735.0,630669028.9,1651964.1000000238,2.3299038481379073,1.4347733934365339,-0.6188793251856214,0.9353999999999999,0.91755,1,0,0,0,0,0.018318965517241326,0.06681034482758608
20190830,0.936,0.945,0.92,0.924,-0.43,503640000.0,465363360.0,512880.SH,,630952618.0,0.0,38893698.0,0.0,40262073.0,0.0,0.0,630952618.0,-1368375.0,2237814.0,11189070.0,627269835.2,3682782.7999999523,1.3558278803900676,-0.44861743380792657,-0.5678546882842739,0.9318,0.9176,0,0,0,0,0,0.043290043290043156,0.08116883116883122
20190902,0.924,0.949,0.924,0.944,2.16,644610000.0,608511840.0,512880.SH,,611088463.0,0.0,38467977.0,0.0,58332132.0,0.0,0.0,611088463.0,-19864155.0,-1957403.4,-9787017.0,624661025.1,-13572562.100000024,1.0042343021624691,-1.0358705138587585,-0.9830304551434184,0.9348000000000001,0.9196000000000002,0,0,0,0,0,0.048728813559322015,0.07309322033898291
20190903,0.944,0.949,0.939,0.945,0.11,471010000.0,445104450.0,512880.SH,,664643319.0,0.0,86856279.0,0.0,33301423.0,0.0,0.0,664643319.0,53554856.0,8490683.0,42453415.0,627690754.0,36952565.0,1.4932300025308667,-0.18986818669542677,0.6477833373032142,0.9349999999999999,0.922,0,0,0,0,0,0.05714285714285716,0.07301587301587298
20190904,0.944,0.969,0.942,0.964,2.01,911040000.0,878242560.0,512880.SH,,722926080.0,0.0,149017865.0,0.0,90735104.0,0.0,0.0,722926080.0,58282761.0,20027922.0,100139610.0,637916413.3,85009666.70000005,0.8231508161025582,-1.3510493653467266,2.919203157095282,0.9410000000000001,0.92605,0,1,0,1,0,0.05082987551867224,0.0591286307053942
20190905,0.977,1.024,0.976,0.99,2.7,1430000000.0,1415700000.0,512880.SH,,728983673.0,0.0,149716235.0,0.0,143658642.0,0.0,0.0,728983673.0,6057593.0,19332536.0,96662680.0,647653054.8,81330618.20000005,0.5149280730380731,-1.758641586704976,2.550997599917611,0.9533999999999999,0.9308499999999998,1,1,1,1,0,0.024242424242424176,0.04747474747474745
20190906,1.0,1.005,0.988,0.999,0.91,711620000.0,710908380.0,512880.SH,,813367849.0,0.0,146859005.0,0.0,62474829.0,0.0,0.0,813367849.0,84384176.0,36483046.2,182415231.0,667013484.9,146354364.10000002,1.1441247168868651,-0.5869485304801498,3.283568219060985,0.9683999999999999,0.9366,1,1,1,1,0,0.02202202202202197,0.024024024024023927
20190909,1.017,1.024,1.004,1.013,1.4,925450000.0,937480849.9999999,512880.SH,,831600424.0,0.0,123754030.0,0.0,105521455.0,0.0,0.0,831600424.0,18232575.0,44102392.2,220511961.0,688085979.3,143514444.70000005,0.8870585719164291,-0.9884521986130235,2.7163367937212883,0.9822,0.9420499999999998,1,1,1,1,0,0.02369200394866744,-0.019743336623889385
20190910,1.011,1.023,0.996,1.014,0.1,768240000.0,778995360.0,512880.SH,,796372908.0,0.0,66816332.0,0.0,102043848.0,0.0,0.0,796372908.0,-35227516.0,26345917.8,131729589.0,705504279.7,90868628.29999995,1.0223076399325408,-0.6840881797594135,1.8364482204261074,0.9959999999999999,0.9480999999999999,0,0,0,1,1,0.008875739644970349,-0.026627218934911268
20190911,1.03,1.039,1.014,1.021,0.69,1060000000.0,1082260000.0,512880.SH,证券ETF,768421709.0,0.0,92035064.0,0.0,119986263.0,0.0,0.0,768421709.0,-27951199.0,9099125.8,45495629.0,720067803.6,48353905.399999976,0.7100158085857372,-1.1574662967454858,1.2865298191145382,1.0074,0.95435,0,0,0,1,1,-0.027424094025465195,-0.026444662095984284
20190912,1.026,1.039,1.015,1.037,1.57,653980000.0,678177260.0,512880.SH,证券ETF,742466797.0,0.0,63695240.0,0.0,89650152.0,0.0,0.0,742466797.0,-25954912.0,2696624.8,13483124.0,731082384.0,11384413.0,1.0947975415748974,-0.40214104010218515,0.8554795521123981,1.0168,0.9615499999999999,0,0,0,1,1,-0.04821600771456114,-0.0491803278688524
20190916,1.039,1.039,1.016,1.023,-1.35,565560000.0,578567880.0,512880.SH,证券ETF,770402941.0,0.0,89392514.0,0.0,61456370.0,0.0,0.0,770402941.0,27936144.0,-8592981.6,-42964908.0,745027416.3,25375524.700000048,1.331568805720774,0.06141750325531602,1.131599953826851,1.0216,0.9678000000000001,0,0,0,0,0,-0.028347996089931438,-0.04887585532746819
20190917,1.016,1.019,0.99,0.993,-2.93,865310000.0,859252830.0,512880.SH,证券ETF,827684609.0,0.0,132016989.0,0.0,74735321.0,0.0,0.0,827684609.0,57281668.0,-783163.0,-3915815.0,766687030.9,60997578.100000024,0.9632608472176926,-0.7151011580116451,1.6586208195215177,1.0176,0.9694499999999999,0,0,0,0,0,-0.007049345417925457,-0.017119838872104776
20190918,0.996,0.998,0.985,0.987,-0.6,481730000.0,475467510.0,512880.SH,证券ETF,826647029.0,0.0,42529030.0,0.0,43566610.0,0.0,0.0,826647029.0,-1037580.0,6054824.2,30274121.0,782887401.9,43759627.100000024,1.738598351336351,0.7747872316918033,1.4597250964154043,1.0122,0.9712499999999998,0,0,0,0,0,-0.014184397163120588,-0.01722391084093211
20190919,0.991,0.995,0.983,0.994,0.71,464750000.0,461961500.0,512880.SH,证券ETF,835294366.0,0.0,48714331.0,0.0,40066994.0,0.0,0.0,835294366.0,8647337.0,13374531.4,66872657.0,794124230.5,41170135.5,1.8081471421319741,1.008281261758644,1.397554833856766,1.0068,0.9735499999999998,0,1,0,0,0,-0.01810865191146882,-0.037223340040241526
20190920,0.993,0.994,0.98,0.986,-0.8,577470000.0,569385420.0,512880.SH,证券ETF,824847388.0,0.0,50807594.0,0.0,61254572.0,0.0,0.0,824847388.0,-10446978.0,16476118.2,82380591.0,803710602.0,21136786.0,1.4486626440136103,0.36402257595239274,1.1507282166029735,0.9966000000000002,0.9755499999999999,0,0,0,0,0,-0.016227180527383367,-0.024340770791075106
20190923,0.981,0.981,0.967,0.973,-1.32,653730000.0,636079290.0,512880.SH,证券ETF,836210329.0,0.0,54794017.0,0.0,43431076.0,0.0,0.0,836210329.0,11362941.0,13161477.6,65807388.0,805994850.0,30215479.0,1.3146322198290719,0.08273109052263011,1.1622743225240135,0.9865999999999999,0.9771000000000001,0,1,0,0,0,-0.016443987667009274,-0.03288797533401855
20190924,0.976,0.989,0.97,0.976,0.31,651420000.0,635785920.0,512880.SH,证券ETF,808894168.0,0.0,51982215.0,0.0,79298376.0,0.0,0.0,808894168.0,-27316161.0,-3758088.2,-18790441.0,803724224.4,5169943.600000024,1.272274428474289,0.0071013068137334495,0.7602701113938474,0.9832000000000001,0.9794499999999999,0,0,0,0,0,-0.014344262295082011,-0.04303278688524581
20190925,0.97,0.98,0.965,0.97,-0.61,561470000.0,544625900.0,512880.SH,证券ETF,812424439.0,0.0,59361726.0,0.0,55831455.0,0.0,0.0,812424439.0,3530271.0,-2844518.0,-14222590.0,805329377.5,7095061.5,1.491710987303395,0.46203957396836076,0.7222655502345255,0.9798,0.9807499999999999,0,0,0,0,0,-0.02989690721649485,-0.03505154639175245
20190926,0.973,0.977,0.955,0.957,-1.34,703000000.0,672771000.0,512880.SH,证券ETF,825327197.0,0.0,75814022.0,0.0,62911264.0,0.0,0.0,825327197.0,12902758.0,-1993433.8,-9967169.0,811019926.3,14307270.700000048,1.2267579860011801,-0.054394415445454175,0.8067019987881778,0.9724,0.9819000000000001,0,0,0,0,0,-0.024033437826541215,-0.013584117032392928
20190927,0.957,0.964,0.955,0.962,0.52,437350000.0,420730700.0,512880.SH,证券ETF,833390279.0,0.0,44638670.0,0.0,36575588.0,0.0,0.0,833390279.0,8063082.0,1708578.2,8542891.0,820112274.5,13278004.5,1.980816420099603,2.065670791030606,0.8399897180722878,0.9676,0.9836,1,0,0,0,0,-0.027027027027026973,-0.0020790020790021346
20190930,0.961,0.963,0.94,0.941,-2.18,455860000.0,428964260.0,512880.SH,证券ETF,807291123.0,0.0,44818178.0,0.0,70917334.0,0.0,0.0,807291123.0,-26099156.0,-5783841.2,-28919206.0,823801092.7,-16509969.700000048,1.881954275165022,1.6048197868559952,0.3781381420908266,0.9612,0.98445,0,0,0,0,0,0.0031880977683316214,0.036131774707757636
20191008,0.941,0.946,0.931,0.934,-0.74,409000000.0,382006000.0,512880.SH,证券ETF,833711315.0,0.0,54567671.0,0.0,28147479.0,0.0,0.0,833711315.0,26420192.0,4963429.4,24817147.0,824403763.3,9307551.700000048,2.1824560739883667,2.000106418235581,0.8220356458492705,0.9528000000000001,0.9839499999999999,0,0,0,0,0,0.027837259100642386,0.03211991434689487
20191009,0.929,0.937,0.924,0.936,0.21,410480000.0,384209280.0,512880.SH,证券ETF,841346874.0,0.0,47589286.0,0.0,39953727.0,0.0,0.0,841346874.0,7635559.0,5784487.0,28922435.0,825873747.8,15473126.200000048,2.18981403572553,1.7763480317907252,1.015285537360304,0.946,0.9834999999999999,0,1,0,0,0,0.04166666666666652,0.022435897435897356
20191010,0.937,0.945,0.934,0.944,0.85,466920000.0,440772480.0,512880.SH,证券ETF,824917905.0,0.0,48480253.0,0.0,64909222.0,0.0,0.0,824917905.0,-16428969.0,-81858.4,-409292.0,824836101.7,81803.29999995232,1.8715276983717313,0.9981023769550812,0.4908885859338269,0.9433999999999999,0.9824999999999999,0,0,0,0,0,0.021186440677966045,0.01165254237288127
20191011,0.946,0.968,0.938,0.96,1.69,900010000.0,864009600.0,512880.SH,证券ETF,842148918.0,0.0,83625595.0,0.0,66394582.0,0.0,0.0,842148918.0,17231013.0,1751727.8,8758639.0,826566254.7,15582663.299999952,0.9746985658492684,-1.0403780275748267,1.0309842392090942,0.943,0.9810000000000001,0,1,0,0,0,-0.0031250000000000444,-0.029166666666666563
20191014,0.975,0.989,0.968,0.975,1.56,958000000.0,934050000.0,512880.SH,证券ETF,817435195.0,0.0,83743882.0,0.0,108457605.0,0.0,0.0,817435195.0,-24713723.0,2028814.4,10144072.0,824688741.3,-7253546.299999952,0.8751514319361918,-1.2038343971015193,0.07990075536354821,0.9498,0.9798,0,0,0,0,0,-0.02051282051282055,-0.05333333333333323
20191015,0.973,0.974,0.962,0.964,-1.13,346200000.0,333736800.0,512880.SH,证券ETF,817420763.0,0.0,42924465.0,0.0,42937792.0,0.0,0.0,817420763.0,-13327.0,-3257889.4,-16290552.0,825541400.8,-8120637.799999952,2.4492976591134092,1.9820381868263597,0.10747269978052973,0.9558,0.97735,0,0,0,0,0,-0.03319502074688785,-0.03734439834024883
20191016,0.967,0.976,0.956,0.957,-0.73,446360000.0,427166520.0,512880.SH,证券ETF,810702828.0,0.0,54890550.0,0.0,61608485.0,0.0,0.0,810702828.0,-6717935.0,-6128588.2,-30644046.0,825369239.7,-14666411.700000048,1.8978613492461909,0.7580202456577799,-0.18134222158698682,0.96,0.9745000000000001,0,0,0,0,0,-0.03552769070010442,-0.039707419017763756
20191017,0.956,0.963,0.95,0.955,-0.21,325070000.0,310441850.0,512880.SH,证券ETF,822062483.0,0.0,44101526.0,0.0,32741871.0,0.0,0.0,822062483.0,11359655.0,-570863.4,-2855422.0,825042768.3,-2980285.2999999523,2.6480401498702575,2.042602724957357,0.1732362341685859,0.9621999999999999,0.9712,0,0,0,0,0,-0.02827225130890043,-0.03141361256544495
20191018,0.956,0.957,0.931,0.932,-2.41,671710000.0,626033720.0,512880.SH,证券ETF,809741054.0,0.0,59441448.0,0.0,71762877.0,0.0,0.0,809741054.0,-12321429.0,-6481351.8,-32407864.0,822677845.8,-12936791.799999952,1.293446388159411,-0.7136619813744817,-0.7398876549320792,0.9565999999999999,0.9659500000000001,0,0,0,0,0,-0.013948497854077258,0.005364806866952732
20191021,0.926,0.926,0.913,0.923,-0.97,534450000.00000006,493297350.00000006,512880.SH,证券ETF,820405668.0,0.0,52692321.0,0.0,42027707.0,0.0,0.0,820405668.0,10664614.0,594315.6,2970473.0,823989300.3,-3583632.2999999523,1.6631057677483974,0.009302101627960272,-0.32990037519255516,0.9461999999999999,0.9609499999999999,0,0,0,0,0,0.0021668472372697867,0.029252437703141787
20191022,0.925,0.93,0.92,0.928,0.54,370400000.0,343731200.0,512880.SH,证券ETF,824418571.0,0.0,40398156.0,0.0,36385253.0,0.0,0.0,824418571.0,4012903.0,1399561.6,6997808.0,823060025.9,1358545.1000000238,2.3984397430317643,1.3883435970134295,0.06513156137146216,0.9390000000000001,0.9577,0,0,0,0,0,0.00969827586206895,0.003232758620689724
20191023,0.929,0.932,0.919,0.919,-0.97,323450000.0,297250550.0,512880.SH,证券ETF,827794681.0,0.0,41980468.0,0.0,38604358.0,0.0,0.0,827794681.0,3376110.0,3418370.6,17091853.0,821704806.6,6089874.399999976,2.7848381811236345,1.879163522566131,0.37923747810840003,0.9314,0.9543000000000001,1,0,0,0,0,0.03373231773667018,0.0021762785636560977
20191024,0.921,0.932,0.918,0.925,0.65,441970000.0,408822250.0,512880.SH,证券ETF,810082724.0,0.0,63386900.0,0.0,81098857.0,0.0,0.0,810082724.0,-17711957.0,-2395951.8,-11979759.0,820221288.5,-10138564.5,1.981503511611709,0.35539578766064595,-1.172187531738207,0.9254,0.9508500000000002,0,0,0,0,0,0.00648648648648642,-0.005405405405405461
20191025,0.924,0.937,0.92,0.937,1.3,613150000.0,574521550.0,512880.SH,证券ETF,790020365.0,0.0,76028727.0,0.0,95838279.0,0.0,0.0,790020365.0,-19809552.0,-3893576.4,-19720689.0,815008433.2,-24988068.200000048,1.375092657533908,-0.7673896454301239,-2.4152356477378087,0.9263999999999999,0.9484,0,0,0,0,0,-0.01707577374599789,-0.004268943436499417
20191028,0.941,0.953,0.934,0.95,1.39,609180000.0,578721000.0,512880.SH,证券ETF,779545230.0,0.0,73378872.0,0.0,83854007.0,0.0,0.0,779545230.0,-10475135.0,-8121526.2,-40860438.0,811219436.7,-31674206.700000048,1.34701389788862,-0.8247441277365757,-2.5470452403573534,0.9318,0.9472499999999998,0,0,0,0,0,-0.03157894736842093,-0.01684210526315777
20191029,0.948,0.949,0.93,0.931,-2.0,550720000.0,512720320.0,512880.SH,证券ETF,817147731.0,0.0,115773004.0,0.0,78170503.0,0.0,0.0,817147731.0,37602501.0,-1403606.6,-7270840.0,811192133.5,5955597.5,1.5937494558436849,-0.4029021388071144,-0.08160386908452305,0.9324,0.945,0,0,0,0,0,0.002148227712137407,0.0171858216970997
20191030,0.927,0.931,0.919,0.921,-1.07,525669999.99999994,484142069.99999994,512880.SH,证券ETF,790169069.0,0.0,64431646.0,0.0,91410308.0,0.0,0.0,790169069.0,-26978662.0,-7474561.0,-37625612.0,809138757.6,-18969688.600000024,1.632101645287715,-0.3454240880648883,-1.680029139843198,0.9328,0.94255,0,0,0,0,0,0.014115092290988063,0.017372421281216077
20191031,0.922,0.928,0.918,0.92,-0.11,363350000.0,334282000.0,512880.SH,证券ETF,779091119.0,0.0,37939847.0,0.0,49017797.0,0.0,0.0,779091119.0,-11077950.0,-6147759.6,-30991605.0,804841621.2,-25750502.200000048,2.330640354550948,0.8984662156121431,-1.9913383712762491,0.9318000000000002,0.9407,0,0,0,0,0,0.029347826086956408,0.022826086956521552
20191101,0.919,0.936,0.916,0.933,1.41,557070000.0,519746310.0,512880.SH,证券ETF,756051215.0,0.0,56324506.0,0.0,79364410.0,0.0,0.0,756051215.0,-23039904.0,-6793830.0,-33969150.0,799472637.3,-43421422.29999995,1.4546543197199417,-0.7401834458938609,-2.5501327597036285,0.931,0.93925,0,0,0,0,0,0.004287245444801746,-0.005359056806002127
