index_code,con_code,trade_date,weight
399975.SZ,600109.SH,20180731,1.995
399975.SZ,600155.SH,20180731,0.501
399975.SZ,600369.SH,20180731,1.458
399975.SZ,600837.SH,20180731,10.227
399975.SZ,600909.SH,20180731,1.365
399975.SZ,600958.SH,20180731,4.362
399975.SZ,600999.SH,20180731,4.116
399975.SZ,601099.SH,20180731,2.192
399975.SZ,601108.SH,20180731,0.581
399975.SZ,601198.SH,20180731,2.306
399975.SZ,601211.SH,20180731,7.528
399975.SZ,601375.SH,20180731,0.657
399975.SZ,601377.SH,20180731,3.003
399975.SZ,601555.SH,20180731,2.14
399975.SZ,601688.SH,20180731,6.739
399975.SZ,601788.SH,20180731,2.852
399975.SZ,601878.SH,20180731,0.377
399975.SZ,601881.SH,20180731,1.352
399975.SZ,601901.SH,20180731,3.73
399975.SZ,000166.SZ,20180831,4.252
399975.SZ,000686.SZ,20180831,1.212
399975.SZ,000712.SZ,20180831,0.507
399975.SZ,000728.SZ,20180831,1.893
399975.SZ,000750.SZ,20180831,1.402
399975.SZ,000776.SZ,20180831,5.63
399975.SZ,000783.SZ,20180831,2.756
399975.SZ,000987.SZ,20180831,0.269
399975.SZ,002500.SZ,20180831,1.517
399975.SZ,002670.SZ,20180831,1.14
399975.SZ,002673.SZ,20180831,1.95
399975.SZ,002736.SZ,20180831,2.914
399975.SZ,002797.SZ,20180831,1.538
399975.SZ,600030.SH,20180831,15.02
399975.SZ,600061.SH,20180831,1.048
399975.SZ,600109.SH,20180831,2.021
399975.SZ,600155.SH,20180831,0.481
399975.SZ,600369.SH,20180831,1.453
399975.SZ,600837.SH,20180831,9.778
399975.SZ,600909.SH,20180831,1.322
399975.SZ,600958.SH,20180831,4.432
399975.SZ,600999.SH,20180831,4.225
399975.SZ,601099.SH,20180831,2.172
399975.SZ,601108.SH,20180831,0.548
399975.SZ,601198.SH,20180831,1.944
399975.SZ,601211.SH,20180831,7.747
399975.SZ,601375.SH,20180831,0.624
399975.SZ,601377.SH,20180831,2.964
399975.SZ,601555.SH,20180831,2.152
399975.SZ,601688.SH,20180831,7.074
399975.SZ,601788.SH,20180831,2.867
399975.SZ,601878.SH,20180831,0.346
399975.SZ,601881.SH,20180831,1.343
399975.SZ,601901.SH,20180831,3.459
399975.SZ,000166.SZ,20180928,4.232
399975.SZ,000686.SZ,20180928,1.221
399975.SZ,000712.SZ,20180928,0.578
399975.SZ,000728.SZ,20180928,1.935
399975.SZ,000750.SZ,20180928,1.387
399975.SZ,000776.SZ,20180928,5.702
399975.SZ,000783.SZ,20180928,2.746
399975.SZ,000987.SZ,20180928,0.264
399975.SZ,002500.SZ,20180928,1.473
399975.SZ,002670.SZ,20180928,0.974
399975.SZ,002673.SZ,20180928,1.971
399975.SZ,002736.SZ,20180928,2.888
399975.SZ,002797.SZ,20180928,1.529
399975.SZ,600030.SH,20180928,15.477
399975.SZ,600061.SH,20180928,0.981
399975.SZ,600109.SH,20180928,2.067
399975.SZ,600155.SH,20180928,0.507
399975.SZ,600369.SH,20180928,1.402
399975.SZ,600837.SH,20180928,10.086
399975.SZ,600909.SH,20180928,1.272
399975.SZ,600958.SH,20180928,4.447
399975.SZ,600999.SH,20180928,4.178
399975.SZ,601099.SH,20180928,2.143
399975.SZ,601108.SH,20180928,0.498
399975.SZ,601198.SH,20180928,1.968
399975.SZ,601211.SH,20180928,7.837
399975.SZ,601375.SH,20180928,0.625
399975.SZ,601377.SH,20180928,2.931
399975.SZ,601555.SH,20180928,2.133
399975.SZ,601688.SH,20180928,7.156
399975.SZ,601788.SH,20180928,2.581
399975.SZ,601878.SH,20180928,0.379
399975.SZ,601881.SH,20180928,1.268
399975.SZ,601901.SH,20180928,3.161
399975.SZ,000166.SZ,20181031,4.069
399975.SZ,000686.SZ,20181031,1.199
399975.SZ,000712.SZ,20181031,0.592
399975.SZ,000728.SZ,20181031,1.962
399975.SZ,000750.SZ,20181031,1.883
399975.SZ,000776.SZ,20181031,4.956
399975.SZ,000783.SZ,20181031,2.69
399975.SZ,000987.SZ,20181031,0.289
399975.SZ,002500.SZ,20181031,1.353
399975.SZ,002670.SZ,20181031,0.98
399975.SZ,002673.SZ,20181031,1.975
399975.SZ,002736.SZ,20181031,2.782
399975.SZ,002797.SZ,20181031,1.469
399975.SZ,600030.SH,20181031,15.435
399975.SZ,600061.SH,20181031,1.027
399975.SZ,600109.SH,20181031,2.048
399975.SZ,600155.SH,20181031,0.537
399975.SZ,600369.SH,20181031,1.554
399975.SZ,600837.SH,20181031,10.286
399975.SZ,600909.SH,20181031,1.248
399975.SZ,600958.SH,20181031,4.454
399975.SZ,600999.SH,20181031,4.084
399975.SZ,601099.SH,20181031,2.63
399975.SZ,601108.SH,20181031,0.417
399975.SZ,601198.SH,20181031,1.889
399975.SZ,601211.SH,20181031,7.733
399975.SZ,601375.SH,20181031,0.697
399975.SZ,601377.SH,20181031,3.068
399975.SZ,601555.SH,20181031,2.147
399975.SZ,601688.SH,20181031,7.338
399975.SZ,601788.SH,20181031,2.549
399975.SZ,601878.SH,20181031,0.361
399975.SZ,601881.SH,20181031,1.279
399975.SZ,601901.SH,20181031,3.021
399975.SZ,000166.SZ,20181130,3.953
399975.SZ,000686.SZ,20181130,1.261
399975.SZ,000712.SZ,20181130,0.596
399975.SZ,000728.SZ,20181130,2.114
399975.SZ,000750.SZ,20181130,1.64
399975.SZ,000776.SZ,20181130,5.254
399975.SZ,000783.SZ,20181130,2.88
399975.SZ,000987.SZ,20181130,0.297
399975.SZ,002500.SZ,20181130,1.444
399975.SZ,002670.SZ,20181130,1.059
399975.SZ,002673.SZ,20181130,1.958
399975.SZ,002736.SZ,20181130,2.906
399975.SZ,002797.SZ,20181130,1.508
399975.SZ,600030.SH,20181130,14.811
399975.SZ,600061.SH,20181130,1.165
399975.SZ,600109.SH,20181130,2.172
399975.SZ,600155.SH,20181130,0.606
399975.SZ,600369.SH,20181130,1.42
399975.SZ,600837.SH,20181130,10.061
399975.SZ,600909.SH,20181130,1.192
399975.SZ,600958.SH,20181130,4.352
399975.SZ,600999.SH,20181130,4.14
399975.SZ,601099.SH,20181130,2.496
399975.SZ,601108.SH,20181130,0.409
399975.SZ,601198.SH,20181130,1.905
399975.SZ,601211.SH,20181130,7.939
399975.SZ,601375.SH,20181130,0.645
399975.SZ,601377.SH,20181130,3.092
399975.SZ,601555.SH,20181130,2.263
399975.SZ,601688.SH,20181130,7.227
399975.SZ,601788.SH,20181130,2.568
399975.SZ,601878.SH,20181130,0.397
399975.SZ,601881.SH,20181130,1.304
399975.SZ,601901.SH,20181130,2.965
399975.SZ,000166.SZ,20181228,3.618
399975.SZ,000686.SZ,20181228,1.156
399975.SZ,000712.SZ,20181228,0.535
399975.SZ,000728.SZ,20181228,1.853
399975.SZ,000750.SZ,20181228,1.692
399975.SZ,000776.SZ,20181228,4.934
399975.SZ,000783.SZ,20181228,2.621
399975.SZ,000987.SZ,20181228,0.288
399975.SZ,002500.SZ,20181228,1.321
399975.SZ,002670.SZ,20181228,1.026
399975.SZ,002673.SZ,20181228,1.766
399975.SZ,002736.SZ,20181228,2.707
399975.SZ,002797.SZ,20181228,1.498
399975.SZ,002926.SZ,20181228,0.578
399975.SZ,600030.SH,20181228,15.187
399975.SZ,600061.SH,20181228,0.999
399975.SZ,600109.SH,20181228,2.278
399975.SZ,600155.SH,20181228,0.517
399975.SZ,600369.SH,20181228,1.292
399975.SZ,600621.SH,20181228,0.49
399975.SZ,600837.SH,20181228,9.363
399975.SZ,600909.SH,20181228,1.124
399975.SZ,600958.SH,20181228,3.752
399975.SZ,600999.SH,20181228,5.038
399975.SZ,601066.SH,20181228,0.512
399975.SZ,601099.SH,20181228,2.232
399975.SZ,601108.SH,20181228,0.375
399975.SZ,601198.SH,20181228,1.733
399975.SZ,601211.SH,20181228,9.084
399975.SZ,601375.SH,20181228,0.599
399975.SZ,601377.SH,20181228,2.86
399975.SZ,601555.SH,20181228,2.114
399975.SZ,601688.SH,20181228,6.957
399975.SZ,601788.SH,20181228,2.252
399975.SZ,601878.SH,20181228,1.273
399975.SZ,601881.SH,20181228,1.156
399975.SZ,601901.SH,20181228,2.874
399975.SZ,601990.SH,20181228,0.346
399975.SZ,000166.SZ,20190131,3.639
399975.SZ,000686.SZ,20190131,1.135
399975.SZ,000712.SZ,20190131,0.5
399975.SZ,000728.SZ,20190131,1.839
399975.SZ,000750.SZ,20190131,1.635
399975.SZ,000776.SZ,20190131,4.573
399975.SZ,000783.SZ,20190131,2.507
399975.SZ,000987.SZ,20190131,0.256
399975.SZ,002500.SZ,20190131,1.246
399975.SZ,002670.SZ,20190131,0.82
399975.SZ,002673.SZ,20190131,1.639
399975.SZ,002736.SZ,20190131,2.504
399975.SZ,002797.SZ,20190131,1.418
399975.SZ,002926.SZ,20190131,0.545
399975.SZ,600030.SH,20190131,16.04
399975.SZ,600061.SH,20190131,0.916
399975.SZ,600109.SH,20190131,2.245
399975.SZ,600155.SH,20190131,0.455
399975.SZ,600369.SH,20190131,1.323
399975.SZ,600621.SH,20190131,0.408
399975.SZ,600837.SH,20190131,9.932
399975.SZ,600909.SH,20190131,1.074
399975.SZ,600958.SH,20190131,3.492
399975.SZ,600999.SH,20190131,5.017
399975.SZ,601066.SH,20190131,0.636
399975.SZ,601099.SH,20190131,2.042
399975.SZ,601108.SH,20190131,0.346
399975.SZ,601198.SH,20190131,1.592
399975.SZ,601211.SH,20190131,9.209
399975.SZ,601375.SH,20190131,0.563
399975.SZ,601377.SH,20190131,2.785
399975.SZ,601555.SH,20190131,2.054
399975.SZ,601688.SH,20190131,7.612
399975.SZ,601788.SH,20190131,2.207
399975.SZ,601878.SH,20190131,1.227
399975.SZ,601881.SH,20190131,1.182
399975.SZ,601901.SH,20190131,3.067
399975.SZ,601990.SH,20190131,0.32
399975.SZ,000166.SZ,20190228,3.489
399975.SZ,000686.SZ,20190228,1.145
399975.SZ,000712.SZ,20190228,0.532
399975.SZ,000728.SZ,20190228,1.828
399975.SZ,000750.SZ,20190228,1.559
399975.SZ,000776.SZ,20190228,4.58
399975.SZ,000783.SZ,20190228,2.553
399975.SZ,000987.SZ,20190228,0.264
399975.SZ,002500.SZ,20190228,1.3
399975.SZ,002670.SZ,20190228,0.804
399975.SZ,002673.SZ,20190228,1.682
399975.SZ,002736.SZ,20190228,2.627
399975.SZ,002797.SZ,20190228,1.43
399975.SZ,002926.SZ,20190228,0.532
399975.SZ,600030.SH,20190228,15.915
399975.SZ,600061.SH,20190228,1.019
399975.SZ,600109.SH,20190228,2.234
399975.SZ,600155.SH,20190228,0.472
399975.SZ,600369.SH,20190228,1.375
399975.SZ,600621.SH,20190228,0.479
399975.SZ,600837.SH,20190228,9.651
399975.SZ,600909.SH,20190228,1.082
399975.SZ,600958.SH,20190228,4.122
399975.SZ,600999.SH,20190228,4.709
399975.SZ,601066.SH,20190228,0.844
399975.SZ,601099.SH,20190228,2.501
399975.SZ,601108.SH,20190228,0.381
399975.SZ,601198.SH,20190228,1.699
399975.SZ,601211.SH,20190228,8.256
399975.SZ,601375.SH,20190228,0.564
399975.SZ,601377.SH,20190228,3.009
399975.SZ,601555.SH,20190228,2.074
399975.SZ,601688.SH,20190228,7.052
399975.SZ,601788.SH,20190228,2.425
399975.SZ,601878.SH,20190228,1.257
399975.SZ,601881.SH,20190228,1.319
399975.SZ,601901.SH,20190228,2.874
399975.SZ,601990.SH,20190228,0.363
399975.SZ,000166.SZ,20190329,3.294
399975.SZ,000686.SZ,20190329,1.262
399975.SZ,000712.SZ,20190329,0.566
399975.SZ,000728.SZ,20190329,1.863
399975.SZ,000750.SZ,20190329,1.604
399975.SZ,000776.SZ,20190329,4.224
399975.SZ,000783.SZ,20190329,2.573
399975.SZ,000987.SZ,20190329,0.266
399975.SZ,002500.SZ,20190329,1.437
399975.SZ,002670.SZ,20190329,1.023
399975.SZ,002673.SZ,20190329,1.782
399975.SZ,002736.SZ,20190329,2.94
399975.SZ,002797.SZ,20190329,1.458
399975.SZ,002926.SZ,20190329,0.571
399975.SZ,600030.SH,20190329,15.779
399975.SZ,600061.SH,20190329,1.084
399975.SZ,600109.SH,20190329,2.294
399975.SZ,600155.SH,20190329,0.583
399975.SZ,600369.SH,20190329,1.378
399975.SZ,600621.SH,20190329,0.591
399975.SZ,600837.SH,20190329,10.021
399975.SZ,600909.SH,20190329,1.143
399975.SZ,600958.SH,20190329,3.767
399975.SZ,600999.SH,20190329,4.422
399975.SZ,601066.SH,20190329,1.008
399975.SZ,601099.SH,20190329,2.545
399975.SZ,601108.SH,20190329,0.46
399975.SZ,601198.SH,20190329,1.68
399975.SZ,601211.SH,20190329,8.021
399975.SZ,601375.SH,20190329,0.595
399975.SZ,601377.SH,20190329,3.0
399975.SZ,601555.SH,20190329,2.144
399975.SZ,601688.SH,20190329,6.461
399975.SZ,601788.SH,20190329,2.269
399975.SZ,601878.SH,20190329,1.366
399975.SZ,601881.SH,20190329,1.346
399975.SZ,601901.SH,20190329,2.79
399975.SZ,601990.SH,20190329,0.393
399975.SZ,000166.SZ,20190430,3.249
399975.SZ,000686.SZ,20190430,1.29
399975.SZ,000712.SZ,20190430,0.578
399975.SZ,000728.SZ,20190430,1.85
399975.SZ,000750.SZ,20190430,1.476
399975.SZ,000776.SZ,20190430,4.305
399975.SZ,000783.SZ,20190430,2.851
399975.SZ,000987.SZ,20190430,0.269
399975.SZ,002500.SZ,20190430,1.379
399975.SZ,002670.SZ,20190430,0.823
399975.SZ,002673.SZ,20190430,1.74
399975.SZ,002736.SZ,20190430,2.838
399975.SZ,002797.SZ,20190430,1.383
399975.SZ,002926.SZ,20190430,0.516
399975.SZ,600030.SH,20190430,15.538
399975.SZ,600061.SH,20190430,1.098
399975.SZ,600109.SH,20190430,2.323
399975.SZ,600155.SH,20190430,0.645
399975.SZ,600369.SH,20190430,1.383
399975.SZ,600621.SH,20190430,0.545
399975.SZ,600837.SH,20190430,10.575
399975.SZ,600909.SH,20190430,1.129
399975.SZ,600958.SH,20190430,3.738
399975.SZ,600999.SH,20190430,4.686
399975.SZ,601066.SH,20190430,0.976
399975.SZ,601099.SH,20190430,2.555
399975.SZ,601108.SH,20190430,0.415
399975.SZ,601198.SH,20190430,1.708
399975.SZ,601211.SH,20190430,7.938
399975.SZ,601375.SH,20190430,0.555
399975.SZ,601377.SH,20190430,2.954
399975.SZ,601555.SH,20190430,2.522
399975.SZ,601688.SH,20190430,6.229
399975.SZ,601788.SH,20190430,2.272
399975.SZ,601878.SH,20190430,1.249
399975.SZ,601881.SH,20190430,1.392
399975.SZ,601901.SH,20190430,2.686
399975.SZ,601990.SH,20190430,0.345
399975.SZ,000166.SZ,20190531,3.337
399975.SZ,000686.SZ,20190531,1.258
399975.SZ,000712.SZ,20190531,0.585
399975.SZ,000728.SZ,20190531,1.943
399975.SZ,000750.SZ,20190531,1.506
399975.SZ,000776.SZ,20190531,4.014
399975.SZ,000783.SZ,20190531,2.894
399975.SZ,000987.SZ,20190531,0.264
399975.SZ,002500.SZ,20190531,1.42
399975.SZ,002670.SZ,20190531,0.887
399975.SZ,002673.SZ,20190531,1.794
399975.SZ,002736.SZ,20190531,3.069
399975.SZ,002797.SZ,20190531,1.367
399975.SZ,002926.SZ,20190531,0.528
399975.SZ,600030.SH,20190531,15.186
399975.SZ,600061.SH,20190531,1.091
399975.SZ,600109.SH,20190531,2.313
399975.SZ,600155.SH,20190531,0.774
399975.SZ,600369.SH,20190531,1.375
399975.SZ,600621.SH,20190531,0.543
399975.SZ,600837.SH,20190531,10.239
399975.SZ,600909.SH,20190531,1.166
399975.SZ,600958.SH,20190531,3.837
399975.SZ,600999.SH,20190531,4.623
399975.SZ,601066.SH,20190531,1.075
399975.SZ,601099.SH,20190531,2.466
399975.SZ,601108.SH,20190531,0.424
399975.SZ,601198.SH,20190531,1.683
399975.SZ,601211.SH,20190531,7.578
399975.SZ,601375.SH,20190531,0.566
399975.SZ,601377.SH,20190531,3.029
399975.SZ,601555.SH,20190531,2.472
399975.SZ,601688.SH,20190531,6.363
399975.SZ,601788.SH,20190531,2.278
399975.SZ,601878.SH,20190531,1.233
399975.SZ,601881.SH,20190531,1.366
399975.SZ,601901.SH,20190531,3.086
399975.SZ,601990.SH,20190531,0.368
399975.SZ,000166.SZ,20190628,3.959
399975.SZ,000686.SZ,20190628,1.085
399975.SZ,000712.SZ,20190628,0.504
399975.SZ,000728.SZ,20190628,1.623
399975.SZ,000750.SZ,20190628,1.301
399975.SZ,000776.SZ,20190628,3.565
399975.SZ,000783.SZ,20190628,2.65
399975.SZ,000987.SZ,20190628,0.218
399975.SZ,002500.SZ,20190628,1.205
399975.SZ,002670.SZ,20190628,0.855
399975.SZ,002673.SZ,20190628,1.547
399975.SZ,002736.SZ,20190628,2.838
399975.SZ,002797.SZ,20190628,1.168
399975.SZ,002926.SZ,20190628,1.208
399975.SZ,002939.SZ,20190628,0.5
399975.SZ,002945.SZ,20190628,0.438
399975.SZ,600030.SH,20190628,15.705
399975.SZ,600061.SH,20190628,2.077
399975.SZ,600109.SH,20190628,2.062
399975.SZ,600155.SH,20190628,0.614
399975.SZ,600369.SH,20190628,1.222
399975.SZ,600621.SH,20190628,0.554
399975.SZ,600837.SH,20190628,10.067
399975.SZ,600909.SH,20190628,1.038
399975.SZ,600958.SH,20190628,3.352
399975.SZ,600999.SH,20190628,4.284
399975.SZ,601066.SH,20190628,0.826
399975.SZ,601099.SH,20190628,2.127
399975.SZ,601108.SH,20190628,2.418
399975.SZ,601162.SH,20190628,0.492
399975.SZ,601198.SH,20190628,1.436
399975.SZ,601211.SH,20190628,7.255
399975.SZ,601375.SH,20190628,0.496
399975.SZ,601377.SH,20190628,2.77
399975.SZ,601555.SH,20190628,2.157
399975.SZ,601688.SH,20190628,7.125
399975.SZ,601788.SH,20190628,1.956
399975.SZ,601878.SH,20190628,1.087
399975.SZ,601881.SH,20190628,1.385
399975.SZ,601901.SH,20190628,2.566
399975.SZ,601990.SH,20190628,0.263
399975.SZ,000166.SZ,20190731,3.975
399975.SZ,000686.SZ,20190731,1.125
399975.SZ,000712.SZ,20190731,0.503
399975.SZ,000728.SZ,20190731,1.661
399975.SZ,000750.SZ,20190731,1.368
399975.SZ,000776.SZ,20190731,3.579
399975.SZ,000783.SZ,20190731,2.597
399975.SZ,000987.SZ,20190731,0.237
399975.SZ,002500.SZ,20190731,1.281
399975.SZ,002670.SZ,20190731,0.773
399975.SZ,002673.SZ,20190731,1.525
399975.SZ,002736.SZ,20190731,3.024
399975.SZ,002797.SZ,20190731,1.154
399975.SZ,002926.SZ,20190731,1.191
399975.SZ,002939.SZ,20190731,0.437
399975.SZ,002945.SZ,20190731,0.4
399975.SZ,600030.SH,20190731,15.761
399975.SZ,600061.SH,20190731,2.06
399975.SZ,600109.SH,20190731,2.027
399975.SZ,600155.SH,20190731,0.572
399975.SZ,600369.SH,20190731,1.245
399975.SZ,600621.SH,20190731,0.515
399975.SZ,600837.SH,20190731,10.115
399975.SZ,600909.SH,20190731,1.068
399975.SZ,600958.SH,20190731,3.364
399975.SZ,600999.SH,20190731,4.361
399975.SZ,601066.SH,20190731,0.781
399975.SZ,601099.SH,20190731,2.342
399975.SZ,601108.SH,20190731,2.483
399975.SZ,601162.SH,20190731,0.435
399975.SZ,601198.SH,20190731,1.402
399975.SZ,601211.SH,20190731,7.365
399975.SZ,601375.SH,20190731,0.494
399975.SZ,601377.SH,20190731,2.744
399975.SZ,601555.SH,20190731,2.138
399975.SZ,601688.SH,20190731,6.673
399975.SZ,601788.SH,20190731,1.992
399975.SZ,601878.SH,20190731,1.065
399975.SZ,601881.SH,20190731,1.324
399975.SZ,601901.SH,20190731,2.576
399975.SZ,601990.SH,20190731,0.268
399975.SZ,000166.SZ,20190830,4.082
399975.SZ,000686.SZ,20190830,1.084
399975.SZ,000712.SZ,20190830,0.5
399975.SZ,000728.SZ,20190830,1.622
399975.SZ,000750.SZ,20190830,1.392
399975.SZ,000776.SZ,20190830,3.724
399975.SZ,000783.SZ,20190830,2.549
399975.SZ,000987.SZ,20190830,0.232
399975.SZ,002500.SZ,20190830,1.221
399975.SZ,002670.SZ,20190830,0.741
399975.SZ,002673.SZ,20190830,1.483
399975.SZ,002736.SZ,20190830,3.011
399975.SZ,002797.SZ,20190830,1.254
399975.SZ,002926.SZ,20190830,1.219
399975.SZ,002939.SZ,20190830,0.501
399975.SZ,002945.SZ,20190830,0.415
399975.SZ,600030.SH,20190830,15.91
399975.SZ,600061.SH,20190830,2.116
399975.SZ,600109.SH,20190830,2.013
399975.SZ,600155.SH,20190830,0.598
399975.SZ,600369.SH,20190830,1.214
399975.SZ,600621.SH,20190830,0.487
399975.SZ,600837.SH,20190830,10.473
399975.SZ,600909.SH,20190830,1.098
399975.SZ,600958.SH,20190830,3.375
399975.SZ,600999.SH,20190830,4.329
399975.SZ,601066.SH,20190830,0.814
399975.SZ,601099.SH,20190830,2.222
399975.SZ,601108.SH,20190830,2.29
399975.SZ,601162.SH,20190830,0.424
399975.SZ,601198.SH,20190830,1.397
399975.SZ,601211.SH,20190830,7.302
399975.SZ,601375.SH,20190830,0.495
399975.SZ,601377.SH,20190830,2.696
399975.SZ,601555.SH,20190830,2.04
399975.SZ,601688.SH,20190830,6.541
399975.SZ,601788.SH,20190830,1.993
399975.SZ,601878.SH,20190830,1.018
399975.SZ,601881.SH,20190830,1.283
399975.SZ,601901.SH,20190830,2.586
399975.SZ,601990.SH,20190830,0.256
399975.SZ,000166.SZ,20190930,4.011
399975.SZ,000686.SZ,20190930,1.063
399975.SZ,000712.SZ,20190930,0.532
399975.SZ,000728.SZ,20190930,1.605
399975.SZ,000750.SZ,20190930,1.357
399975.SZ,000776.SZ,20190930,3.738
399975.SZ,000783.SZ,20190930,2.522
399975.SZ,000987.SZ,20190930,0.228
399975.SZ,002500.SZ,20190930,1.24
399975.SZ,002670.SZ,20190930,0.818
399975.SZ,002673.SZ,20190930,1.452
399975.SZ,002736.SZ,20190930,2.812
399975.SZ,002797.SZ,20190930,1.244
399975.SZ,002926.SZ,20190930,1.2
399975.SZ,002939.SZ,20190930,0.47
399975.SZ,002945.SZ,20190930,0.4
399975.SZ,600030.SH,20190930,15.743
399975.SZ,600061.SH,20190930,1.961
399975.SZ,600109.SH,20190930,1.962
399975.SZ,600155.SH,20190930,0.636
399975.SZ,600369.SH,20190930,1.185
399975.SZ,600621.SH,20190930,0.505
399975.SZ,600837.SH,20190930,10.771
399975.SZ,600909.SH,20190930,1.038
399975.SZ,600958.SH,20190930,3.399
399975.SZ,600999.SH,20190930,4.378
399975.SZ,601066.SH,20190930,0.929
399975.SZ,601099.SH,20190930,2.17
399975.SZ,601108.SH,20190930,2.329
399975.SZ,601162.SH,20190930,0.414
399975.SZ,601198.SH,20190930,1.406
399975.SZ,601211.SH,20190930,7.375
399975.SZ,601375.SH,20190930,0.495
399975.SZ,601377.SH,20190930,2.714
399975.SZ,601555.SH,20190930,2.066
399975.SZ,601688.SH,20190930,6.47
399975.SZ,601788.SH,20190930,2.06
399975.SZ,601878.SH,20190930,1.074
399975.SZ,601881.SH,20190930,1.307
399975.SZ,601901.SH,20190930,2.64
399975.SZ,601990.SH,20190930,0.283
399975.SZ,000166.SZ,20191031,4.101
399975.SZ,000686.SZ,20191031,1.094
399975.SZ,000712.SZ,20191031,0.554
399975.SZ,000728.SZ,20191031,1.621
399975.SZ,000750.SZ,20191031,1.362
399975.SZ,000776.SZ,20191031,3.857
399975.SZ,000783.SZ,20191031,2.504
399975.SZ,000987.SZ,20191031,0.229
399975.SZ,002500.SZ,20191031,1.256
399975.SZ,002670.SZ,20191031,0.826
399975.SZ,002673.SZ,20191031,1.472
399975.SZ,002736.SZ,20191031,2.857
399975.SZ,002797.SZ,20191031,1.331
399975.SZ,002926.SZ,20191031,1.188
399975.SZ,002939.SZ,20191031,0.385
399975.SZ,002945.SZ,20191031,0.346
399975.SZ,600030.SH,20191031,15.506
399975.SZ,600061.SH,20191031,1.969
399975.SZ,600109.SH,20191031,1.956
399975.SZ,600155.SH,20191031,0.646
399975.SZ,600369.SH,20191031,1.196
399975.SZ,600621.SH,20191031,0.562
399975.SZ,600837.SH,20191031,10.837
399975.SZ,600909.SH,20191031,1.083
399975.SZ,600958.SH,20191031,3.4
399975.SZ,600999.SH,20191031,4.465
399975.SZ,601066.SH,20191031,0.942
399975.SZ,601099.SH,20191031,2.149
399975.SZ,601108.SH,20191031,2.374
399975.SZ,601162.SH,20191031,0.302
399975.SZ,601198.SH,20191031,1.425
399975.SZ,601211.SH,20191031,7.307
399975.SZ,601375.SH,20191031,0.493
399975.SZ,601377.SH,20191031,2.841
399975.SZ,601555.SH,20191031,2.072
399975.SZ,601688.SH,20191031,6.035
399975.SZ,601788.SH,20191031,2.126
399975.SZ,601878.SH,20191031,1.108
399975.SZ,601881.SH,20191031,1.314
399975.SZ,601901.SH,20191031,2.631
399975.SZ,601990.SH,20191031,0.28
399975.SZ,000166.SZ,20191129,4.176
399975.SZ,000686.SZ,20191129,1.07
399975.SZ,000712.SZ,20191129,0.579
399975.SZ,000728.SZ,20191129,1.643
399975.SZ,000750.SZ,20191129,1.33
399975.SZ,000776.SZ,20191129,3.843
399975.SZ,000783.SZ,20191129,2.351
399975.SZ,000987.SZ,20191129,0.227
399975.SZ,002500.SZ,20191129,1.229
399975.SZ,002670.SZ,20191129,0.836
399975.SZ,002673.SZ,20191129,1.503
399975.SZ,002736.SZ,20191129,2.72
399975.SZ,002797.SZ,20191129,1.471
399975.SZ,002926.SZ,20191129,1.207
399975.SZ,002939.SZ,20191129,0.387
399975.SZ,002945.SZ,20191129,0.331
399975.SZ,600030.SH,20191129,15.678
399975.SZ,600061.SH,20191129,1.967
399975.SZ,600109.SH,20191129,1.936
399975.SZ,600155.SH,20191129,0.626
399975.SZ,600369.SH,20191129,1.19
399975.SZ,600621.SH,20191129,0.548
399975.SZ,600837.SH,20191129,10.822
399975.SZ,600909.SH,20191129,1.054
399975.SZ,600958.SH,20191129,3.387
399975.SZ,600999.SH,20191129,4.587
399975.SZ,601066.SH,20191129,0.974
399975.SZ,601099.SH,20191129,2.163
399975.SZ,601108.SH,20191129,2.333
399975.SZ,601162.SH,20191129,0.27
399975.SZ,601198.SH,20191129,1.454
399975.SZ,601211.SH,20191129,7.335
399975.SZ,601375.SH,20191129,0.485
399975.SZ,601377.SH,20191129,2.824
399975.SZ,601555.SH,20191129,1.993
399975.SZ,601688.SH,20191129,6.014
399975.SZ,601788.SH,20191129,2.131
399975.SZ,601878.SH,20191129,1.086
399975.SZ,601881.SH,20191129,1.29
399975.SZ,601901.SH,20191129,2.68
399975.SZ,601990.SH,20191129,0.271
399975.SZ,000166.SZ,20191231,3.444
399975.SZ,000686.SZ,20191231,0.975
399975.SZ,000712.SZ,20191231,0.508
399975.SZ,000728.SZ,20191231,1.397
399975.SZ,000750.SZ,20191231,1.176
399975.SZ,000776.SZ,20191231,3.35
399975.SZ,000783.SZ,20191231,2.062
399975.SZ,000987.SZ,20191231,0.397
399975.SZ,002500.SZ,20191231,1.05
399975.SZ,002670.SZ,20191231,0.918
399975.SZ,002673.SZ,20191231,1.28
399975.SZ,002736.SZ,20191231,2.304
399975.SZ,002797.SZ,20191231,1.298
399975.SZ,002926.SZ,20191231,1.078
399975.SZ,002939.SZ,20191231,0.353
399975.SZ,002945.SZ,20191231,0.301
399975.SZ,300059.SZ,20191231,6.322
399975.SZ,600030.SH,20191231,14.86
399975.SZ,600061.SH,20191231,1.91
399975.SZ,600109.SH,20191231,1.679
399975.SZ,600155.SH,20191231,0.729
399975.SZ,600369.SH,20191231,1.093
399975.SZ,600621.SH,20191231,0.485
399975.SZ,600837.SH,20191231,9.336
399975.SZ,600864.SH,20191231,0.626
