trade_date,close,market_score,regime,ma20,ma60,atr,grid_lower,grid_upper,target_pos,risk_scale,position,turnover,cost,strategy_ret,benchmark_ret,nav,benchmark_nav,excess_nav
20110608,620.699,0.11232887006468766,Range,635.1872999999999,676.3401,10.096071428571447,625.0912285714285,645.2833714285714,1.0,0.7545679393646738,0.7545679393646738,0.024994562290214017,4.998912458042804e-06,-0.0024965496393663973,-0.003415079010831379,0.7798729885361668,0.644330464101382,1.2103618127443652
20110609,612.892,0.11341999164851849,Range,633.15995,674.6191666666667,10.177571428571444,622.9823785714285,643.3375214285714,1.0,0.7458509455053793,0.7458509455053793,0.008716993859294475,1.743398771858895e-06,-0.009492514130833477,-0.01257775507935388,0.7724700331722318,0.6362262333337484,1.2141436374362975
20110610,614.641,0.11389268546360823,Range,631.6063999999999,672.9230166666667,10.32057142857145,621.2858285714284,641.9269714285714,1.0,0.7521467626883163,0.7521467626883163,0.006295817182936925,1.259163436587385e-06,0.002127163631588979,0.002853683846419708,0.7741132033332881,0.6380418218584814,1.213264047611267
20110613,607.759,0.10369745908734895,Range,629.1558,671.44555,9.344500000000023,619.8113,638.5003,1.0,0.7992887222815823,0.7992887222815823,0.04714195959326606,9.428391918653211e-06,-0.008431050152948153,-0.011196779908922316,0.7675866160919258,0.6308978080064441,1.2166576050048434
20110614,616.972,0.1126733419123575,Range,627.45115,669.9272666666667,10.17900000000003,617.27215,637.63015,1.0,0.7567053788259835,0.7567053788259835,0.04258334345559878,8.516668691119755e-06,0.012107876504228027,0.015158969262487165,0.7768804600458651,0.6404615684857844,1.2130009016506798
20110615,609.44,0.11121742990500186,Range,625.2312,668.5792166666668,10.113571428571456,615.1176285714284,635.3447714285714,1.0,0.7527364686732239,0.7527364686732239,0.003968910152759686,7.937820305519372e-07,-0.009238660189772301,-0.01220800943965028,0.7697031254674274,0.6326428076119767,1.2166472394949204
20110616,595.313,0.11517336938338715,Range,622.2293999999999,666.81755,9.960928571428594,612.2684714285714,632.1903285714285,1.0,0.714994511505366,0.714994511505366,0.03774195716785789,7.548391433571578e-06,-0.017456203046439314,-0.02318029666579169,0.7562670314237889,0.6179779596480517,1.2237767053286093
20110617,592.004,0.1144899147289563,Range,619.34925,665.1093999999999,10.019428571428591,609.3298214285714,629.3686785714285,1.0,0.7167480661003935,0.7167480661003935,0.0017535545950275733,3.5071091900551465e-07,-0.003974590881335621,-0.005558420528360641,0.7532611793768371,0.6145429782710695,1.2257257930047982
20110620,595.729,0.11823112962644634,Range,616.67055,663.3897666666668,9.787214285714308,606.8833357142857,626.4577642857143,1.0,0.7062825721631891,0.7062825721631891,0.010465493937204418,2.0930987874408835e-06,0.004507819919070513,0.006292187214951284,0.7566567451254945,0.6184097977419848,1.2235523238608028
20110621,599.036,0.0978560675426382,Range,615.37365,661.6005,9.34357142857145,606.0300785714286,624.7172214285714,1.0,0.8593110675058923,0.8593110675058923,0.15302849534270313,3.060569906854063e-05,0.003890097281890178,0.005551181829321461,0.7596002134730312,0.6218427029742845,1.2215311200724077
20110622,593.161,0.09892670589165235,Range,613.8144,659.7834999999999,9.515000000000018,604.2994,623.3294,1.0,0.8491985905259937,0.8491985905259937,0.010112476979898588,2.0224953959797177e-06,-0.008429650420257154,-0.009807423927777337,0.7531970492143009,0.6157440279698208,1.2232307825991893
20110623,601.788,0.10617552997369005,Range,613.0362,657.9804499999999,9.362285714285731,603.6739142857143,622.3984857142857,1.0,0.8182013057176895,0.8182013057176895,0.030997284808304215,6.199456961660843e-06,0.012344639928075206,0.01454411196960037,0.76249499558174,0.6246994780572266,1.2205788901137684
20110624,638.021,0.17259196083652054,Range,613.6886999999999,656.7669166666667,12.533857142857162,601.1548428571427,626.2225571428571,0.0,0.5313611462232624,0.0,0.8182013057176895,0.0001636402611435379,0.04909936915424693,0.0602089107792112,0.7999330188480738,0.6623119531953939,1.2077888900973515
20110627,635.663,0.1737506326852492,Range,614.17235,655.5865833333334,12.914714285714297,601.2576357142857,627.0870642857144,0.0,0.530383877188379,0.0,0.0,0.0,-0.0,-0.0036958031161983262,0.7999330188480738,0.659864178614879,1.2122691983783895
20110628,637.848,0.17796944153489644,Range,614.91755,654.6692333333334,12.875071428571443,602.0424785714285,627.7926214285715,0.0,0.5317301055140892,0.0,0.0,0.0,0.0,0.0034373559574805146,0.7999330188480738,0.6621323666803689,1.2081164720259407
20110629,628.438,0.17314585723051867,Range,614.6191,653.5842833333334,13.049000000000019,601.5701,627.6681,0.0,0.535661543004785,0.0,0.0,0.0,-0.0,-0.014752731058183088,0.7999330188480738,0.6523641059498152,1.2262063647468837
20110630,637.797,0.17833646283757054,Range,614.9994,652.4780499999999,13.608000000000013,601.3914,628.6074000000001,0.0,0.5281854218960734,0.0,0.0,0.0,0.0,0.014892479449046814,0.7999330188480738,0.6620794249909686,1.2082130763374586
20110701,636.753,0.17665232552475116,Range,615.9129999999999,651.0156499999999,13.307357142857152,602.6056428571427,629.2203571428571,0.0,0.5456169769767343,0.0,0.0,0.0,-0.0,-0.0016368844632382862,0.7999330188480738,0.6609956774667711,1.2101940241330658
20110704,652.204,0.18749738381953146,Range,617.4492,649.8766166666667,13.74,603.7092,631.1892,0.0,0.5238054563531542,0.0,0.0,0.0,0.0,0.0242652959624845,0.7999330188480738,0.6770349332104253,1.1815239947145404
20110705,650.456,0.1889363303839657,Range,618.8307000000001,648.6013333333333,13.54785714285714,605.2828428571429,632.3785571428573,0.0,0.5226992620630434,0.0,0.0,0.0,-0.0,-0.0026801430227351153,0.7999330188480738,0.6752203827580334,1.1846991578966173
20110706,642.095,0.19167538011033747,Range,619.9005,647.3530499999999,13.37478571428571,606.5257142857142,633.2752857142857,0.0,0.5147604582809642,0.0,0.0,0.0,-0.0,-0.01285405930608674,0.7999330188480738,0.6665410599133831,1.2001256441006425
20110707,635.803,0.19228246930367873,Range,621.04605,646.02085,13.834214285714284,607.2118357142857,634.8802642857144,0.0,0.5177147683991749,0.0,0.0,0.0,-0.0,-0.009799173019568785,0.7999330188480738,0.6600095087426451,1.212002263985546
20110708,637.882,0.195286962641753,Range,622.2081000000001,644.4695166666667,13.765285714285719,608.4428142857143,635.9733857142858,0.0,0.5176786977498223,0.0,0.0,0.0,0.0,0.0032698807649538253,0.7999330188480738,0.6621676611399693,1.2080520777335026
20110711,636.539,0.1952610790782764,Range,623.6471,643.0094,13.864571428571423,609.7825285714287,637.5116714285714,0.0,0.5244183635311709,0.0,0.0,0.0,-0.0,-0.0021054050749197417,0.7999330188480738,0.6607735299857574,1.2106008829762231
20110712,618.622,0.20048980033755046,Range,623.7296,641.1609500000001,14.554499999999994,609.1751,638.2841,0.0,0.49761548991124793,0.0,0.0,0.0,-0.0,-0.028147529059492027,0.7999330188480738,0.6421743878487403,1.2456632247944657
20110713,628.511,0.2046253432505714,Range,624.6831500000001,639.57295,14.38564285714285,610.2975071428572,639.068792857143,0.0,0.49581877726411133,0.0,0.0,0.0,0.0,0.01598552912764184,0.7999330188480738,0.6524398852307218,1.2260639439067924
20110714,624.483,0.199676187717373,Range,626.14165,638.2641000000001,11.305071428571418,614.8365785714286,637.4467214285714,0.0,0.5175660852746388,0.0,0.0,0.0,-0.0,-0.006408797936710786,0.7999330188480738,0.6482585298404273,1.233972222540569
20110715,628.252,0.20551690605873008,Range,627.9540499999999,637.05695,11.396142857142852,616.5579071428571,639.3501928571428,0.0,0.5200486995779102,0.0,0.0,0.0,0.0,0.006035392476656742,0.7999330188480738,0.6521710244943548,1.226569394842837
20110718,624.232,0.20659424130805695,Range,629.3792,635.6266833333334,11.137214285714274,618.2419857142856,640.5164142857143,0.0,0.5170594431197162,0.0,0.0,0.0,-0.0,-0.006398706251631525,0.7999330188480738,0.6479979736827899,1.234468395482452
20110719,616.407,0.20934591815282988,Range,630.24775,634.1863166666666,10.97421428571427,619.2735357142857,641.2219642857143,1.0,0.5090898286800601,0.5090898286800601,0.5090898286800601,0.00010181796573601204,-0.00010181796573601204,-0.012535403503825426,0.7998515712953695,0.6398750576130149,1.250012110612859
20110720,619.95,0.2134409329621095,Range,631.5871999999999,633.0220166666667,10.497785714285701,621.0894142857143,642.0849857142856,1.0,0.5140111275477487,0.5140111275477487,0.0049212988676885505,9.842597735377102e-07,0.002925175344211308,0.0057478257060676885,0.8021912773907514,0.6435529479178345,1.2465039278992955
20110721,614.856,0.21180848141435935,Range,632.2406,631.9795166666667,10.554714285714274,621.6858857142857,642.7953142857142,1.0,0.516514779377535,0.516514779377535,0.002503651829786291,5.007303659572582e-07,-0.004224023084956235,-0.008216791676748159,0.7988028029165023,0.6382650074118364,1.251522163428082
20110722,620.782,0.13672069501252676,Range,631.37865,631.0699166666667,9.831285714285709,621.5473642857143,641.2099357142857,1.0,0.7751844850502132,0.7751844850502132,0.2586697056726782,5.173394113453565e-05,0.004926450516025044,0.009638029066968645,0.8027380653971327,0.6444166241057007,1.2456818079625818
20110725,592.529,0.16772943876239169,Range,629.22195,629.8605499999999,11.706428571428571,617.5155214285714,640.9283785714285,1.0,0.6017591409441926,0.6017591409441926,0.17342534410602062,3.4685068821204124e-05,-0.03531484341124044,-0.04551195105528194,0.7743894963173908,0.615087966250192,1.2589898336629164
20110726,592.692,0.166461882782777,Range,626.96415,628.6122166666667,11.114285714285716,615.8498642857143,638.0784357142858,1.0,0.6039334599589709,0.6039334599589709,0.00217431901477827,4.34863802955654e-07,0.0001651042743218068,0.0002750920208125507,0.7745173513332227,0.6152571720418053,1.2588513982907235
20110727,594.031,0.16714033052914734,Range,625.2438,627.36175,10.574928571428577,614.6688714285714,635.8187285714286,1.0,0.610957451224885,0.610957451224885,0.007023991265914131,1.4047982531828263e-06,0.0013629917228488784,0.002259183521964081,0.7755730120722927,0.6166471509066523,1.2577257689944283
20110728,585.253,0.15916376622850525,Range,622.6166,626.3114,10.861857142857145,611.7547428571428,633.4784571428571,1.0,0.6253965000988336,0.6253965000988336,0.014439048873948646,2.8878097747897293e-06,-0.009031010091022713,-0.01477700658719816,0.7685688043739429,0.6075349518957278,1.265061050357237
20110729,596.555,0.16965570524309864,Range,620.6067,625.4425166666666,11.859428571428575,608.7472714285715,632.4661285714286,1.0,0.5907653280974872,0.5907653280974872,0.034631172001346466,6.926234400269294e-06,0.012070297195666671,0.01931130639227807,0.7778456582580547,0.6192672454958041,1.2560742779723282
20110801,596.687,0.15178315606732987,Range,617.8308499999999,624.5835166666667,11.134642857142856,606.6962071428571,628.9654928571427,1.0,0.6438345206029086,0.6438345206029086,0.053069192505421414,1.0613838501084284e-05,0.00012010507812671943,0.0002212704612316596,0.7779390814716104,0.6194042710448406,1.25594723484768
20110802,587.903,0.15216342982628758,Range,614.7032,623.5367833333333,11.392999999999997,603.3102,626.0962000000001,1.0,0.6362693268607007,0.6362693268607007,0.007565193742207876,1.5130387484415753e-06,-0.009479585175355963,-0.014721286034386494,0.770564541687562,0.6102858435998689,1.2626288972103032
20110803,586.297,0.1525067559922621,Range,611.9132999999999,622.3337,11.495857142857135,600.4174428571428,623.4091571428571,1.0,0.6411028178841357,0.6411028178841357,0.004833491023434999,9.666982046869999e-07,-0.001739091080863565,-0.002731743161712097,0.7692244597658835,0.6086186994199253,1.2638856816246882
20110804,586.693,0.15268420404796548,Range,609.4577999999999,621.2212666666667,11.250571428571423,598.2072285714285,620.7083714285714,1.0,0.6417435494321414,0.6417435494321414,0.0006407315480057019,1.281463096011404e-07,0.00043288910583746054,0.0006754255948775434,0.7695574486544597,0.6090297760670346,1.2635793501330488
20110805,571.822,0.18066060612198057,Range,606.1548,619.9897666666667,12.157071428571426,593.9977285714286,618.3118714285714,1.0,0.6149178301891269,0.6149178301891269,0.026825719243014468,5.365143848602894e-06,-0.016271740102481745,-0.025347157712807156,0.7570354098560254,0.5935926022812679,1.2753450884438613
20110808,543.976,0.20241836766632262,Range,601.52665,618.10985,14.086214285714277,587.4404357142857,615.6128642857143,1.0,0.5210930826614196,0.5210930826614196,0.09382474752770731,1.876494950554146e-05,-0.029963401391346584,-0.04869697213468527,0.7343520540030467,0.5646864398686217,1.3004598696825427
20110809,537.796,0.1952243011877555,Range,597.48535,616.2220333333333,14.778071428571414,582.7072785714287,612.2634214285714,1.0,0.5395395244631812,0.5395395244631812,0.01844644180176158,3.6892883603523167e-06,-0.005923721147941578,-0.011360795329205642,0.7300019572107145,0.5582711528000964,1.307611818288076
20110810,540.673,0.1860537671561414,Range,593.09345,614.3359333333334,15.083642857142845,578.0098071428571,608.1770928571428,1.0,0.5579284756713717,0.5579284756713717,0.018388951208190507,3.6777902416381015e-06,0.002882649389359071,0.005349612120580938,0.7321062969068989,0.5612576869256866,1.3044031537760188
20110811,554.789,0.2047651236104203,Range,589.60875,612.6599333333332,16.186642857142836,573.4221071428572,605.7953928571428,1.0,0.5102392691871114,0.5102392691871114,0.04768920648426034,9.537841296852069e-06,0.01455697160633058,0.026108202185054497,0.7427635474837884,0.5759111160938584,1.2897190672783219
20110812,551.574,0.20190048537104008,Range,585.77485,611.02605,14.359071428571408,571.4157785714286,600.1339214285714,1.0,0.5160334738668098,0.5160334738668098,0.005794204679698378,1.1588409359396757e-06,-0.00295799333195247,-0.005794995935391678,0.7405664578631139,0.5725737135169475,1.2933993307417073
20110815,559.586,0.21595764674320747,Range,582.54255,609.5307666666666,14.721071428571406,567.8214785714285,597.2636214285715,1.0,0.5000830089486002,0.5000830089486002,0.015950464918209506,3.1900929836419013e-06,0.007492558786805642,0.014525702806876373,0.7461151955841897,0.5808907491145243,1.2844329105283976
20110816,553.079,0.2144388531370287,Range,579.3761499999999,608.3325166666667,15.001642857142835,564.374507142857,594.3777928571428,1.0,0.5005400954223457,0.5005400954223457,0.0004570864737454272,9.141729474908544e-08,-0.005815176389450179,-0.011628239448449484,0.7417764041150186,0.5741360123904314,1.2919872436264912
20110817,560.307,0.22145295213836638,Range,576.394,607.2651999999999,15.102785714285696,561.2912142857143,591.4967857142857,1.0,0.49289402252901265,0.49289402252901265,0.007646072893333022,1.5292145786666046e-06,0.006539857838107783,0.01306865746123087,0.7466275163455935,0.581639199272519,1.283660931518083
20110818,550.117,0.22116644395971524,Range,573.15705,606.1446166666666,14.45185714285712,558.705192857143,587.6089071428571,1.0,0.4873012595497731,0.4873012595497731,0.005592762979239552,1.1185525958479103e-06,-0.00896511523579038,-0.018186458495075164,0.7399339146233433,0.5710612421158405,1.2957172717269556
20110819,541.883,0.2159203386678212,Range,569.2121,604.7598166666667,14.75478571428569,554.4573142857142,583.9668857142857,1.0,0.4929648833990565,0.4929648833990565,0.005663623849283372,1.1327247698566744e-06,-0.007294923993050622,-0.014967725047580704,0.7345361529562856,0.5625137544585207,1.3058101195469518
20110822,538.479,0.18883103993979283,Range,566.5096,603.3013,14.655999999999981,551.8536,581.1655999999999,1.0,0.5610390968319785,0.5610390968319785,0.06807421343292203,1.3614842686584406e-05,-0.003110321074641437,-0.006281798838494668,0.7322515096796596,0.5589801562091259,1.309977646873227
20110823,551.67,0.20381408444196522,Range,564.4585,602.1134,14.897428571428552,549.5610714285714,579.3559285714285,1.0,0.5237300936167651,0.5237300936167651,0.037309003215213354,7.461800643042671e-06,0.013736187861294723,0.024496777033087502,0.742309853978336,0.5726733684617012,1.2962185686621108
20110824,548.654,0.20238147758125202,Range,562.18965,600.6841833333333,14.937499999999984,547.25215,577.12715,1.0,0.5250522055536239,0.5250522055536239,0.0013221119368587164,2.644223873717433e-07,-0.002863515935698127,-0.005467036452951879,0.7401842378822433,0.5695425422806863,1.2996118515014459
20110825,577.633,0.24541282985568816,Range,561.8086500000001,599.8082166666667,15.813714285714273,545.9949357142858,577.6223642857143,0.0,0.4338751324638397,0.0,0.5250522055536239,0.00010501044111072478,0.0276273816762136,0.05281835182100192,0.7606335903329333,0.5996248406558955,1.2685158098202194
20110826,573.821,0.23926332305483716,Range,560.67195,599.0638833333334,13.73314285714285,546.9388071428572,574.4050928571429,0.0,0.4434575669830001,0.0,0.0,0.0,-0.0,-0.006599345951495139,0.7606335903329333,0.595667708891297,1.2769427970985427
20110829,555.473,0.24460502687958127,Range,558.61125,597.9637666666666,13.72378571428571,544.8874642857144,572.3350357142857,0.0,0.4228927322190275,0.0,0.0,0.0,-0.0,-0.031975128132292197,0.7606335903329333,0.5766211575752289,1.319121888505621
20110830,552.149,0.24389280248397394,Range,556.8235500000001,596.7858166666666,13.9605,542.86305,570.7840500000001,0.0,0.42573950689310225,0.0,0.0,0.0,-0.0,-0.005984089235660295,0.7606335903329333,0.573170605113129,1.3270631528335337
20110831,554.116,0.24790721726131587,Range,555.2145,595.6761,12.481714285714288,542.7327857142858,567.6962142857143,0.0,0.424838514645883,0.0,0.0,0.0,0.0,0.0035624441953168162,0.7606335903329333,0.5752124934082405,1.3223523463929625
20110901,553.866,0.2477999030283417,Range,553.5731499999999,594.6923333333332,12.735785714285717,540.8373642857142,566.3089357142857,0.0,0.42497732019067186,0.0,0.0,0.0,-0.0,-0.00045116906929232314,0.7606335903329333,0.5749529753229442,1.3229492201613438
20110902,547.55,0.24209550565641672,Range,552.35955,593.57415,12.57142857142858,539.7881214285715,564.9309785714286,0.0,0.43550227195735913,0.0,0.0,0.0,-0.0,-0.011403480264179477,0.7606335903329333,0.5683965104160177,1.3382094653892482
20110905,533.002,0.21970428676112683,Range,551.8108500000001,592.3282,12.811999999999996,538.9988500000001,564.6228500000001,1.0,0.48073328756124367,0.48073328756124367,0.48073328756124367,9.614665751224873e-05,-9.614665751224873e-05,-0.026569263080997163,0.7605604579556313,0.5532946339964537,1.3746029894815608
20110906,532.534,0.22075054877947514,Range,551.54775,590.9209,12.318714285714277,539.2290357142857,563.8664642857142,1.0,0.4845855025175223,0.4845855025175223,0.0038522149562786323,7.704429912557265e-07,-0.00042287613598800025,-0.0008780454857579834,0.7602388350879857,0.552808816140779,1.3752292164862694
20110907,546.118,0.2325579093288049,Range,551.8199999999999,589.8655333333334,12.843714285714286,538.9762857142856,564.6637142857143,1.0,0.4652085943239801,0.4652085943239801,0.01937690819354221,3.875381638708442e-06,0.012357043294348266,0.025508230460402626,0.7696331392872129,0.5669099908234404,1.3575931836539268
20110908,539.121,0.2207043994263743,Range,551.0366,588.929,12.586571428571435,538.4500285714286,563.6231714285715,1.0,0.4820820137025874,0.4820820137025874,0.016873419378607313,3.3746838757214626e-06,-0.005963743202190278,-0.012812249367352924,0.7650432448846084,0.5596465986521667,1.3670113366669463
20110909,545.913,0.22466442543173515,Range,550.75355,588.1608166666667,12.936785714285723,537.8167642857143,563.6903357142858,1.0,0.47706818707104676,0.47706818707104676,0.005013826631540652,1.0027653263081304e-06,0.006072403829979745,0.01259828498611637,0.7696888964149459,0.5666971859934974,1.3582013735705716
20110913,545.872,0.21970945693293265,Range,550.06785,587.3298666666666,12.816000000000015,537.25185,562.88385,1.0,0.4846478651032008,0.4846478651032008,0.007579678032154036,1.5159356064308073e-06,-3.7345446297572414e-05,-7.510354213957626e-05,0.769660152039599,0.5666546250275087,1.3582526605200393
20110914,555.344,0.22523939492753228,Range,550.1811,586.6016666666667,13.489714285714301,536.6913857142857,563.6708142857143,1.0,0.4785446634670995,0.4785446634670995,0.006103201636101285,1.220640327220257e-06,0.008408414912068831,0.017352053228595787,0.776131773939234,0.576487246243216,1.3463121326569458
20110915,554.355,0.22123719098458497,Range,549.8835,585.9549000000001,11.843285714285726,538.0402142857143,561.7267857142857,1.0,0.48403603460827604,0.48403603460827604,0.005491371141176538,1.0982742282353075e-06,-0.000853328013217,-0.0017808781584027766,0.7754694789545838,0.5754605926977837,1.3475631325494417
20110916,552.014,0.21846028052006786,Range,549.97835,585.1253333333334,11.842642857142867,538.1357071428571,561.8209928571429,1.0,0.4948411067511418,0.4948411067511418,0.010805072142865746,2.1610144285731495e-06,-0.0020462092452878016,-0.004222925742529582,0.7738827061373085,0.5730304653470689,1.3505088349335648
20110919,538.482,0.22268605900421867,Range,549.8082999999999,583.46635,11.4877142857143,538.3205857142856,561.2960142857143,1.0,0.4818403012419341,0.4818403012419341,0.01300080550920768,2.600161101841536e-06,-0.01213307122987271,-0.024513871025010348,0.7644931321401779,0.5589832704261493,1.3676493959423064
20110920,549.357,0.23000917143867283,Range,550.3522,582.0279166666667,11.223928571428587,539.1282714285715,561.5761285714286,1.0,0.47099289411591483,0.47099289411591483,0.010847407126019282,2.1694814252038563e-06,0.009728913964272232,0.020195661136305443,0.7719308200490467,0.5702723071365395,1.3536179302219287
20110921,568.435,0.23711129108983955,Range,551.19045,580.8710333333332,12.744142857142881,538.4463071428572,563.9345928571429,0.0,0.454188426166051,0.0,0.47099289411591483,9.419857882318297e-05,0.01626238272248623,0.03472787276761746,0.7844842544799668,0.590076651261673,1.3294616094411142
20110922,546.175,0.2513223911650492,Range,551.0665,579.4999833333334,13.656571428571453,537.4099285714285,564.7230714285715,0.0,0.41637433472100904,0.0,0.0,0.0,-0.0,-0.039160150237054325,0.7844842544799668,0.566969160946888,1.3836453700053273
20110923,551.762,0.2067831722845837,Range,549.77295,578.0660666666666,14.39528571428573,535.3776642857143,564.1682357142857,0.0,0.4919095404963761,0.0,0.0,0.0,0.0,0.010229322103721294,0.7844842544799668,0.5727688711170903,1.3696349331100361
20110926,540.165,0.2125936078594805,Range,548.09015,576.4562666666666,14.48807142857145,533.6020785714286,562.5782214285714,0.0,0.48082740291567144,0.0,0.0,0.0,-0.0,-0.021018120131505946,0.7844842544799668,0.5607303461763642,1.3990401265588472
20110927,550.326,0.20851525050603092,Range,547.8328,574.7583,15.053857142857169,532.7789428571429,562.8866571428572,0.0,0.4984514986143315,0.0,0.0,0.0,0.0,0.018810918885896033,0.7844842544799668,0.5712781992351482,1.373208807075551
20110928,541.619,0.2112565637536289,Range,547.3063,572.94435,14.662428571428595,532.6438714285714,561.9687285714285,0.0,0.49117218321888156,0.0,0.0,0.0,-0.0,-0.01582153123784813,0.7844842544799668,0.5622397033604477,1.395284341876226
20110929,540.511,0.2113048308758293,Range,546.62605,571.2512833333334,14.877285714285733,531.7487642857143,561.5033357142856,0.0,0.49183345000226636,0.0,0.0,0.0,-0.0,-0.002045718484765202,0.7844842544799668,0.5610895192064144,1.398144552030689
20110930,533.594,0.21211156343032586,Range,545.61245,569.5478,14.366571428571442,531.2458785714285,559.9790214285714,0.0,0.4873506275094691,0.0,0.0,0.0,-0.0,-0.012797149364212612,0.7844842544799668,0.5539091728224357,1.4162687548260653
20111010,530.161,0.2136802143949314,Range,544.7429999999999,567.75245,14.042642857142871,530.7003571428571,558.7856428571428,1.0,0.48986538557497944,0.48986538557497944,0.48986538557497944,9.79730771149959e-05,-9.79730771149959e-05,-0.0064337305142113665,0.7844073961436071,0.5503454704751464,1.425299994685849
20111011,539.69,0.21201545846031927,Range,545.0773999999999,566.1383000000001,14.345857142857158,530.7315428571427,559.4232571428571,1.0,0.5026188344126513,0.5026188344126513,0.012753448837671877,2.5506897675343755e-06,0.008802184587146546,0.017973785321817592,0.7913118948359862,0.5602372618143013,1.4124585220793076
20111012,578.938,0.2700183610112276,Range,547.3976,565.4768999999999,17.262214285714304,530.1353857142857,564.6598142857143,0.0,0.38216043852914716,0.0,0.5026188344126513,0.00010052376688253027,0.03645154133165132,0.07272323000240877,0.8201564330768274,0.6009795250611425,1.364699459592049
20111013,576.944,0.2633204817718558,Range,548.9388999999999,564.61745,17.485142857142883,531.453757142857,566.4240428571428,0.0,0.3892935754024951,0.0,0.0,0.0,-0.0,-0.003444237552207685,0.8201564330768274,0.598909608812819,1.3694160537891054
20111014,575.678,0.2655837973852622,Range,550.76675,563.8040333333333,17.161857142857166,533.6048928571429,567.9286071428571,0.0,0.3933413007525182,0.0,0.0,0.0,-0.0,-0.0021943204193127785,0.8201564330768274,0.5975954092288783,1.372427599695145
20111017,574.014,0.2645299745157483,Range,552.1718,562.9000666666666,16.983785714285734,535.1880142857142,569.1555857142857,0.0,0.39428143004846244,0.0,0.0,0.0,-0.0,-0.0028905047613422274,0.8201564330768274,0.595868056853146,1.3764061081041605
20111018,547.097,0.2809212843139997,Range,552.23305,561.6144833333333,16.88678571428573,535.3462642857144,569.1198357142857,0.0,0.3576520631774236,0.0,0.0,0.0,-0.0,-0.04689258450142331,0.8201564330768274,0.567926263645461,1.4441248548928283
20111019,550.727,0.2775499279174147,Range,552.0022,560.5198166666667,16.249357142857157,535.7528428571428,568.2515571428572,0.0,0.361118442040269,0.0,0.0,0.0,0.0,0.006635020846394779,0.8201564330768274,0.5716944662439637,1.4346062127647665
20111020,548.29,0.27890083542141786,Range,551.69895,559.3254833333333,15.758928571428596,535.9400214285714,567.4578785714285,0.0,0.36090277130602133,0.0,0.0,0.0,-0.0,-0.004425059966190137,0.8201564330768274,0.5691646839484951,1.4409826473897054
20111021,544.547,0.28023269286415553,Range,551.3256,558.1536666666666,15.142928571428595,536.1826714285714,566.4685285714286,0.0,0.3605259106018511,0.0,0.0,0.0,-0.0,-0.006826679312042838,0.8201564330768274,0.5652791791754385,1.4508873903213158
20111024,567.81,0.29255325588534004,Range,552.792,557.2708,16.04328571428573,536.7487142857143,568.8352857142858,0.0,0.3468902713960186,0.0,0.0,0.0,0.0,0.042719912147160644,0.8201564330768274,0.5894278560484323,1.391444982894457
20111025,570.663,0.2891892222469683,Range,553.8573,556.9063666666667,16.28650000000002,537.5708,570.1438,0.0,0.3506792652157251,0.0,0.0,0.0,0.0,0.005024568077349967,0.8201564330768274,0.592389476437834,1.384488526043044
20111026,571.59,0.2744142312216517,Range,554.01505,556.5546666666667,16.390214285714308,537.6248357142856,570.4052642857143,0.0,0.36569452925573154,0.0,0.0,0.0,0.0,0.001624426325169237,0.8201564330768274,0.5933517694981129,1.382243173843667
20111027,571.445,0.2608083135862167,Range,555.27855,556.1782333333333,15.97321428571431,539.3053357142857,571.2517642857143,0.0,0.39217113200790593,0.0,0.0,0.0,-0.0,-0.0002536783358700889,0.8201564330768274,0.593201249008641,1.3825939079654237
20111028,580.121,0.2653791836205791,Range,556.6964999999999,556.0926999999999,16.4282142857143,540.2682857142856,573.1247142857142,0.0,0.3904136150506212,0.0,0.0,0.0,0.0,0.015182563501299207,0.8201564330768274,0.6022075646407647,1.3619165238584736
20111031,574.284,0.262657645122476,Range,558.40245,555.7215166666666,15.715142857142869,542.6873071428572,574.1175928571429,0.0,0.3977632735721686,0.0,0.0,0.0,-0.0,-0.010061694025901513,0.8201564330768274,0.5961483363852661,1.375758989867908
20111101,578.412,0.2594552993066691,Range,559.80675,555.4169333333333,13.230214285714299,546.5765357142857,573.0369642857142,0.0,0.4021284351925474,0.0,0.0,0.0,0.0,0.007188081158451265,0.8201564330768274,0.6004334990096791,1.3659404987055965
20111102,589.206,0.2615697738670376,Range,562.1861,555.43865,14.26685714285715,547.9192428571429,576.4529571428571,0.0,0.4050566292991844,0.0,0.0,0.0,0.0,0.018661438559365973,0.8201564330768274,0.6116384518604334,1.3409170574252494
20111103,584.084,0.2639455598945516,Range,564.36475,555.4017666666666,14.433642857142868,549.9311071428571,578.7983928571429,0.0,0.4025600132972914,0.0,0.0,0.0,-0.0,-0.00869305472109938,0.8201564330768274,0.6063214453288822,1.3526759434213256
20111104,587.18,0.2638021373732482,Range,567.0440500000001,555.4098833333334,14.325928571428578,552.7181214285715,581.3699785714286,0.0,0.40849416282340933,0.0,0.0,0.0,0.0,0.005300607446873995,0.8201564330768274,0.6095353172971919,1.3455437442305622
20111107,576.024,0.26831251595442646,Range,569.3372,555.4799166666667,13.212999999999997,556.1242000000001,582.5502,0.0,0.39995967591107057,0.0,0.0,0.0,-0.0,-0.018999284716781806,0.8201564330768274,0.5979545822589286,1.3716032244095757
