ts_code,freq,trade_time,trade_date,open,high,low,close,volume,amount,adjust_type,source,updated_at,trade_dt,ma20,ma60,vol_ma20,vol_ma120,atr20,atr20_norm,atr20_change_20,range_low_120,range_high_120,range_width_120,range_width_ratio_120,range_position_120,trend_slope_20,trend_slope_60,volume_trend_20,vol_dry_up_ratio,vol_spike,support_test_count_60,trading_range_flag,weekly_trend_26,weekly_range_pos_26
600030.SH,1d,2015-06-10 15:00:00,20150610,24.45,24.69,24.22,24.36,2940254.21,9655676.002,qfq,tushare,2026-02-28 16:02:51,2015-06-10,24.234,24.932000000000002,3814513.2805,5043674.9651666675,1.1480000000000001,0.0471264367816092,0.03081308949746764,17.81,28.62,10.810000000000002,0.44376026272578006,0.6059204440333025,-0.020506634499396936,0.13619402985074625,-0.11239313036419718,0.24370358779177403,0,0.0,0,0.3755787037037035,0.5826161790017211
600030.SH,1d,2015-06-11 15:00:00,20150611,24.35,24.36,23.73,23.91,2796840.56,8979098.78,qfq,tushare,2026-02-28 16:02:51,2015-06-11,24.1965,24.962833333333332,3839630.4695,4995348.917416666,1.1484999999999999,0.04803429527394395,0.05666879701646543,18.49,28.62,10.130000000000003,0.423672103722292,0.5350444225074038,-0.03041362530413627,0.08386219401631911,-0.09482327047471506,0.23135890345660637,0,0.0,0,0.3755787037037035,0.5826161790017211
600030.SH,1d,2015-06-12 15:00:00,20150612,24.0,24.22,23.64,23.84,2775221.2,8904457.95,qfq,tushare,2026-02-28 16:02:51,2015-06-12,24.1965,24.987666666666666,3826942.578,4961146.842583333,1.1309999999999998,0.04744127516778523,0.0221418888386804,19.87,28.62,8.75,0.36703020134228187,0.45371428571428557,0.0,0.06666666666666665,-0.09127083154945259,0.2286173541262766,0,0.0,0,0.256059009483667,0.5281342546890424
600030.SH,1d,2015-06-15 15:00:00,20150615,24.19,24.36,23.15,23.22,3031548.66,9632653.336,qfq,tushare,2026-02-28 16:02:51,2015-06-15,24.203,25.005833333333335,3842652.4170000004,4892715.055749999,1.152,0.04961240310077519,0.039991273351701384,19.87,28.62,8.75,0.3768303186907838,0.3828571428571426,0.005630142919012426,0.04925440578400364,-0.06239032419494628,0.21461757465641662,0,0.0,0,0.256059009483667,0.5281342546890424
600030.SH,1d,2015-06-16 15:00:00,20150616,23.29,23.9,22.86,23.29,2732533.77,8585330.266,qfq,tushare,2026-02-28 16:02:51,2015-06-16,24.1375,24.992166666666666,3747873.008,4813030.006333333,1.1004999999999998,0.04725203950193215,0.020096684289189204,19.87,28.62,8.75,0.37569772434521254,0.3908571428571426,-0.05325203252032529,-0.03401078390709256,-0.07712776132877652,0.22130695153192959,0,0.0,0,0.256059009483667,0.5281342546890424
600030.SH,1d,2015-06-17 15:00:00,20150617,23.31,23.43,22.71,23.35,2344467.63,7252592.142,qfq,tushare,2026-02-28 16:02:51,2015-06-17,24.097,24.967333333333332,3691816.5005,4748263.52075,1.1044999999999998,0.0473019271948608,0.04989854021849971,19.87,28.62,8.75,0.3747323340471092,0.39771428571428574,-0.0335264900662251,-0.05998389694041861,-0.07259562458806224,0.22249123613997135,0,0.0,0,0.256059009483667,0.5281342546890424
600030.SH,1d,2015-06-18 15:00:00,20150618,23.11,23.2,22.25,22.29,2365960.55,7214496.689,qfq,tushare,2026-02-28 16:02:51,2015-06-18,24.0075,24.935666666666666,3694932.5020000003,4684932.612333333,1.1335,0.05085240017945267,0.219647207491255,19.87,28.62,8.75,0.3925527142216241,0.27657142857142836,-0.07433554817275745,-0.07854485324514271,0.0008439195604090788,0.21131576316105494,0,0.0,0,0.256059009483667,0.5281342546890424
600030.SH,1d,2015-06-19 15:00:00,20150619,21.96,22.64,21.01,21.12,2611754.94,7705557.805,qfq,tushare,2026-02-28 16:02:51,2015-06-19,23.829,24.8855,3623988.1275,4647801.215416666,1.1594999999999998,0.05490056818181817,0.3684957379193239,19.87,28.62,8.75,0.41429924242424243,0.14285714285714285,-0.1445929526123937,-0.12474098632407782,0.022501696931275905,0.22027901807002803,0,0.0,0,-0.1207327227310574,0.14285714285714285
600030.SH,1d,2015-06-23 15:00:00,20150623,21.15,21.93,20.5,21.83,2748155.37,7859387.94,qfq,tushare,2026-02-28 16:02:51,2015-06-23,23.6445,24.851499999999998,3529710.274,4625565.8983333325,1.1729999999999996,0.0537333944113605,0.4100526739104573,19.87,28.62,8.75,0.4008245533669263,0.2239999999999997,-0.1445924764890283,-0.0854629241726017,0.00636081449716408,0.23691276881995937,0,0.0,0,-0.1207327227310574,0.14285714285714285
600030.SH,1d,2015-06-24 15:00:00,20150624,21.99,22.03,21.33,21.65,2756504.08,8004304.458,qfq,tushare,2026-02-28 16:02:51,2015-06-24,23.4455,24.813333333333333,3440438.8345,4578052.711416666,1.1669999999999998,0.05390300230946882,0.422062737201941,19.87,28.62,8.75,0.40415704387990764,0.20342857142857115,-0.15528677331252438,-0.0956558061821221,-0.02434923033490577,0.24849296166461898,0,0.0,0,-0.1207327227310574,0.14285714285714285
600030.SH,1d,2015-06-25 15:00:00,20150625,21.77,22.35,21.17,21.36,3052367.88,8949841.105,qfq,tushare,2026-02-28 16:02:51,2015-06-25,23.249000000000002,24.760499999999997,3420115.9980000006,4543810.919833333,1.1969999999999998,0.05603932584269662,0.4863498170548479,19.87,28.62,8.75,0.40964419475655434,0.1702857142857141,-0.15539739027283506,-0.1292295148797391,-0.013986882799707834,0.24730230673299003,0,0.0,0,-0.1207327227310574,0.14285714285714285
600030.SH,1d,2015-06-26 15:00:00,20150626,20.95,21.84,19.22,19.4,4547534.32,12445942.32,qfq,tushare,2026-02-28 16:02:51,2015-06-26,23.0735,24.676166666666667,3393496.8140000002,4509278.4273333335,1.2075,0.06224226804123712,0.3639123489476255,19.22,28.62,9.400000000000002,0.48453608247422697,0.01914893617021273,-0.15320820602357055,-0.2068683565004089,-0.05073604125769593,0.24744127720522613,0,1.0,0,-0.18964076858813717,0.01914893617021273
600030.SH,1d,2015-06-29 15:00:00,20150629,20.05,20.07,17.46,18.34,5148404.62,13072967.438,qfq,tushare,2026-02-28 16:02:51,2015-06-29,22.8585,24.560166666666664,3452877.858,4474773.4969999995,1.278,0.06968375136314067,0.4911532427802501,17.46,28.62,11.16,0.608505997818975,0.07885304659498199,-0.18992932862190814,-0.2750988142292491,-0.02683945311698921,0.2283681262716658,0,2.0,0,-0.18964076858813717,0.01914893617021273
600030.SH,1d,2015-06-30 15:00:00,20150630,18.63,20.09,17.91,20.06,4729283.23,12154295.392,qfq,tushare,2026-02-28 16:02:51,2015-06-30,22.65,24.479,3468452.1350000002,4442643.0465,1.2645,0.0630358923230309,0.33627267802890537,17.46,28.62,11.16,0.5563310069790629,0.23297491039426504,-0.17210070160957502,-0.1953469715202567,-0.04468811086045932,0.21928183320230654,0,2.0,0,-0.18964076858813717,0.01914893617021273
600030.SH,1d,2015-07-01 15:00:00,20150701,19.83,20.33,18.67,18.93,3355312.85,8884330.237,qfq,tushare,2026-02-28 16:02:51,2015-07-01,22.403,24.369333333333334,3483162.6159999995,4412029.185416667,1.3099999999999998,0.06920232435287901,0.500326505270865,17.46,28.62,11.16,0.589540412044374,0.13172043010752676,-0.20695433598659407,-0.2579380635045081,-0.03274595314625184,0.2105304680410781,0,2.0,0,-0.18964076858813717,0.01914893617021273
600030.SH,1d,2015-07-02 15:00:00,20150702,19.54,19.86,18.21,19.01,4117881.81,10672789.31,qfq,tushare,2026-02-28 16:02:51,2015-07-02,22.1725,24.255999999999997,3541296.426,4388125.932583333,1.3519999999999996,0.07112046291425562,0.5496912675597028,17.46,28.62,11.16,0.5870594423987374,0.13888888888888895,-0.19517358171041488,-0.26346377373111185,-0.008767430416554922,0.19298204281133657,0,2.0,0,-0.18964076858813717,0.01914893617021273
600030.SH,1d,2015-07-03 15:00:00,20150703,18.8,19.78,17.43,18.61,3854870.75,9769607.725,qfq,tushare,2026-02-28 16:02:51,2015-07-03,21.902499999999996,24.118000000000002,3546759.3600000003,4364573.2415,1.3744999999999998,0.07385814078452445,0.5433715928950671,17.43,28.62,11.190000000000001,0.601289629231596,0.10545129579982124,-0.22490628904623078,-0.30792116028263294,-0.022350869301757226,0.187375451447101,0,3.0,0,-0.2635536208943411,0.10545129579982124
600030.SH,1d,2015-07-06 15:00:00,20150706,20.48,20.48,18.86,19.88,5760621.64,15223538.483,qfq,tushare,2026-02-28 16:02:51,2015-07-06,21.708000000000002,24.005,3630739.9255000004,4351619.381583334,1.4144999999999999,0.07115191146881288,0.48618711389602987,17.43,28.62,11.190000000000001,0.562877263581489,0.2189454870420017,-0.1636516617585192,-0.25431357839459867,-0.014963311903229526,0.16565774551289958,1,3.0,0,-0.2635536208943411,0.10545129579982124
600030.SH,1d,2015-07-07 15:00:00,20150707,19.38,20.1,18.26,19.4,5465865.37,14179111.799,qfq,tushare,2026-02-28 16:02:51,2015-07-07,21.43,23.883166666666668,3597118.039,4344032.68725,1.4329999999999998,0.07386597938144329,0.5637784947928961,17.43,28.62,11.190000000000001,0.5768041237113403,0.17605004468275234,-0.22275641025641035,-0.2736802695619619,-0.05734471146881692,0.17194038397598632,1,3.0,0,-0.2635536208943411,0.10545129579982124
600030.SH,1d,2015-07-08 15:00:00,20150708,17.52,18.99,17.46,17.46,6309054.56,15121081.248,qfq,tushare,2026-02-28 16:02:51,2015-07-08,21.0655,23.73466666666667,3672221.9,4332971.45375,1.4734999999999998,0.08439289805269186,0.7890571535795492,17.43,28.62,11.190000000000001,0.6408934707903781,0.002680965147453184,-0.29454545454545455,-0.33788395904436863,-0.040092997615549075,0.15249340107656373,1,4.0,0,-0.2635536208943411,0.10545129579982124
600030.SH,1d,2015-07-09 15:00:00,20150709,17.46,19.21,15.8,19.21,6722629.94,16331911.306,qfq,tushare,2026-02-28 16:02:51,2015-07-09,20.808,23.617666666666665,3861340.6865000003,4333971.104250001,1.6174999999999997,0.08420093701197291,0.7867028097662543,15.8,28.62,12.82,0.6673607496095784,0.265990639625585,-0.21141215106732347,-0.26763248189096456,0.012276115602843696,0.1090525078227973,1,5.0,0,-0.2635536208943411,0.10545129579982124
600030.SH,1d,2015-07-10 15:00:00,20150710,19.01,21.09,18.64,20.66,7239973.87,19867755.035,qfq,tushare,2026-02-28 16:02:51,2015-07-10,20.6455,23.538333333333334,4083497.3520000004,4342271.542416667,1.7084999999999997,0.08269603097773474,0.7216039187441341,15.8,28.62,12.82,0.6205227492739593,0.3790951638065522,-0.1359263906315349,-0.1872541306058222,0.06351311263861192,0.059594198080170524,1,5.0,0,-0.20721412125863392,0.3790951638065522
600030.SH,1d,2015-07-13 15:00:00,20150713,20.2,21.29,19.76,20.43,6131866.22,16871032.622,qfq,tushare,2026-02-28 16:02:51,2015-07-13,20.475,23.443833333333334,4251329.603,4353078.548916667,1.7559999999999996,0.08595203132648065,0.811756345555525,15.8,28.62,12.82,0.627508565834557,0.36115444617784703,-0.14303691275167785,-0.21724137931034493,0.11089453691823858,0.023374020195888412,0,5.0,0,-0.20721412125863392,0.3790951638065522
600030.SH,1d,2015-07-14 15:00:00,20150714,20.07,20.42,18.86,19.11,4166017.31,10987813.88,qfq,tushare,2026-02-28 16:02:51,2015-07-14,20.2695,23.325833333333332,4308053.0355,4326591.366416667,1.7739999999999996,0.09283097854526424,0.8711244113029826,15.8,28.62,12.82,0.6708529565672423,0.2581903276131044,-0.1770025839793281,-0.2703321878579611,0.12111441993583782,0.0042847427331738075,0,5.0,0,-0.20721412125863392,0.3790951638065522
600030.SH,1d,2015-07-15 15:00:00,20150715,18.78,19.44,17.87,18.42,3694569.93,9154279.855,qfq,tushare,2026-02-28 16:02:51,2015-07-15,20.026000000000003,23.215,4356154.8435,4308573.857666667,1.8004999999999995,0.09774701411509226,1.0686305849527482,15.8,28.62,12.82,0.6959826275787188,0.20436817472698915,-0.20910261914984962,-0.26525727961707213,0.16230054599011123,-0.011043326029718248,0,5.0,0,-0.20721412125863392,0.3790951638065522
600030.SH,1d,2015-07-16 15:00:00,20150716,18.4,18.78,17.67,18.25,2380329.62,5830866.79,qfq,tushare,2026-02-28 16:02:51,2015-07-16,19.771,23.083333333333332,4357947.943,4324270.146166666,1.8199999999999996,0.09972602739726025,1.108286772047105,15.8,28.62,12.82,0.7024657534246576,0.19110764430577218,-0.2184154175588866,-0.30210325047801145,0.18043460242668696,-0.007788088092319567,0,5.0,0,-0.20721412125863392,0.3790951638065522
600030.SH,1d,2015-07-17 15:00:00,20150717,18.3,19.23,17.97,18.92,2990548.26,7469277.456,qfq,tushare,2026-02-28 16:02:51,2015-07-17,19.6025,22.928833333333333,4389177.3285,4239953.492333333,1.8279999999999998,0.09661733615221986,0.8999562618729429,15.8,28.62,12.82,0.6775898520084566,0.24336973478939164,-0.15118887393449965,-0.3288400141894289,0.18789107138607197,-0.0351946870258113,0,5.0,0,-0.22869955156950672,0.24336973478939164
600030.SH,1d,2015-07-20 15:00:00,20150720,18.78,18.89,18.16,18.3,2766923.43,6857130.641,qfq,tushare,2026-02-28 16:02:51,2015-07-20,19.461499999999997,22.776166666666665,4396935.7530000005,4178247.7190833334,1.7845,0.09751366120218578,0.7761867396206676,15.8,28.62,12.82,0.7005464480874317,0.19500780031201248,-0.1335227272727273,-0.3335761107064822,0.21328646736853885,-0.052339652557662486,0,5.0,0,-0.22869955156950672,0.24336973478939164
600030.SH,1d,2015-07-21 15:00:00,20150721,18.11,18.73,17.81,18.22,2816297.15,6887598.43,qfq,tushare,2026-02-28 16:02:51,2015-07-21,19.281,22.64,4400342.842,4157338.127,1.7590000000000003,0.09654226125137215,0.7966901646355111,15.8,28.62,12.82,0.703622392974753,0.18876755070202794,-0.1653687585890976,-0.30958696475937864,0.24665836581917722,-0.05845199682503477,0,5.0,0,-0.22869955156950672,0.24336973478939164
600030.SH,1d,2015-07-22 15:00:00,20150722,18.05,18.32,17.79,17.9,1927790.98,4663668.37,qfq,tushare,2026-02-28 16:02:51,2015-07-22,19.0935,22.494166666666665,4358907.187,4121961.8728333334,1.7505000000000002,0.09779329608938549,0.8142458100558663,15.8,28.62,12.82,0.7162011173184358,0.16380655226209032,-0.17321016166281755,-0.3283302063789869,0.266962558174205,-0.057483625874442223,0,5.0,0,-0.22869955156950672,0.24336973478939164
600030.SH,1d,2015-07-23 15:00:00,20150723,17.91,18.48,17.89,18.29,2468204.67,6053866.0,qfq,tushare,2026-02-28 16:02:51,2015-07-23,18.94,22.35783333333333,4329699.0265,4110540.76975,1.7209999999999996,0.09409513395297976,0.6790911121433985,15.8,28.62,12.82,0.7009294696555495,0.1942277691107643,-0.14372659176029967,-0.30902908953532304,0.2659509294514866,-0.05331616179623211,0,5.0,0,-0.22869955156950672,0.24336973478939164
600030.SH,1d,2015-07-24 15:00:00,20150724,18.31,18.37,17.79,17.81,2352727.88,5720621.598,qfq,tushare,2026-02-28 16:02:51,2015-07-24,18.860500000000002,22.212666666666667,4219958.704499999,4093786.17675,1.6189999999999998,0.09090398652442447,0.4604864087567988,15.8,28.62,12.82,0.7198203256597417,0.15678627145085788,-0.08195876288659798,-0.32843137254901966,0.24354285145941468,-0.030820497774548095,0,5.0,0,-0.18190169958658708,0.15678627145085788
600030.SH,1d,2015-07-27 15:00:00,20150727,17.58,17.63,16.03,16.03,3445470.23,7777371.784,qfq,tushare,2026-02-28 16:02:51,2015-07-27,18.744999999999997,22.053,4134811.9850000003,4072096.1338333334,1.5775,0.09840923268870866,0.41222639085361257,15.8,28.62,12.82,0.7997504678727386,0.01794071762870518,-0.12595419847328237,-0.3740726278797344,0.1974973210882689,-0.015401368019184902,0,6.0,0,-0.18190169958658708,0.15678627145085788
600030.SH,1d,2015-07-28 15:00:00,20150728,15.65,16.87,14.88,16.53,4830586.76,10399712.483,qfq,tushare,2026-02-28 16:02:51,2015-07-28,18.5685,21.909166666666668,4139877.1615000004,4080158.44375,1.568,0.09485783424077435,0.5048225819453804,14.88,28.62,13.74,0.8312159709618875,0.12008733624454151,-0.17597208374875362,-0.34300476947535763,0.19358059456109533,-0.014636372232425865,0,7.0,0,-0.18190169958658708,0.15678627145085788
600030.SH,1d,2015-07-29 15:00:00,20150729,16.4,16.51,15.95,16.38,2435144.34,5283075.054,qfq,tushare,2026-02-28 16:02:51,2015-07-29,18.441,21.771333333333335,4093868.736,4075099.7928333334,1.514,0.09242979242979243,0.3356457791572298,14.88,28.62,13.74,0.8388278388278388,0.10917030567685576,-0.13470681458003175,-0.33549695740365115,0.17533092402712014,-0.0046057628330169464,0,7.0,0,-0.18190169958658708,0.15678627145085788
600030.SH,1d,2015-07-30 15:00:00,20150730,16.38,16.61,15.38,15.56,1943403.83,4230993.28,qfq,tushare,2026-02-28 16:02:51,2015-07-30,18.2685,21.617166666666666,3985144.8370000003,4064511.5217500003,1.493,0.09595115681233933,0.34913571819716815,14.88,28.62,13.74,0.8830334190231363,0.049490538573507985,-0.18148342977380327,-0.3728335348649737,0.12533500662110364,0.01952674616009653,0,7.0,0,-0.18190169958658708,0.15678627145085788
600030.SH,1d,2015-07-31 15:00:00,20150731,15.51,15.73,15.39,15.5,1899921.83,3957970.442,qfq,tushare,2026-02-28 16:02:51,2015-07-31,18.113,21.463500000000003,3887397.3910000003,4042389.78825,1.3925,0.08983870967741936,0.21636841549419739,14.88,28.62,13.74,0.8864516129032258,0.04512372634643371,-0.16711445459430407,-0.37297734627831713,0.09604204752137457,0.03834177438813935,0,7.0,0,-0.25373134328358204,0.04512372634643371
600030.SH,1d,2015-08-03 15:00:00,20150803,15.13,15.52,14.98,15.24,1627061.63,3310017.302,qfq,tushare,2026-02-28 16:02:51,2015-08-03,17.881,21.3035,3680719.3905,4011951.4343333333,1.326,0.08700787401574804,0.2228466139505627,14.88,28.62,13.74,0.9015748031496063,0.026200873362445372,-0.2334004024144869,-0.38647342995169076,0.013765641721946498,0.08256132938168881,0,8.0,0,-0.25373134328358204,0.04512372634643371
600030.SH,1d,2015-08-04 15:00:00,20150804,15.28,15.71,15.18,15.67,1696277.33,3522834.449,qfq,tushare,2026-02-28 16:02:51,2015-08-04,17.694499999999998,21.142833333333332,3492239.9885,3979907.615,1.2605,0.08044033184428845,0.08900379468192332,14.88,28.62,13.74,0.8768347160178686,0.05749636098981071,-0.19226804123711339,-0.3808771236665349,-0.029156132593623818,0.12253239865719856,0,8.0,0,-0.25373134328358204,0.04512372634643371
600030.SH,1d,2015-08-05 15:00:00,20150805,15.65,15.65,15.12,15.13,1509434.88,3116123.002,qfq,tushare,2026-02-28 16:02:51,2015-08-05,17.578,20.967666666666666,3252259.0045,3963395.767833333,1.1910000000000003,0.07871777924653009,-0.06724640268448223,14.88,28.62,13.74,0.9081295439524124,0.018195050946142648,-0.13344788087056125,-0.40990639625585024,-0.11436206932375192,0.1794261297609675,0,9.0,0,-0.25373134328358204,0.04512372634643371
600030.SH,1d,2015-08-06 15:00:00,20150806,14.84,15.13,14.71,14.8,1356033.63,2713150.052,qfq,tushare,2026-02-28 16:02:51,2015-08-06,17.357499999999998,20.799833333333332,2983929.1890000002,3926498.6219166666,1.0415000000000003,0.07037162162162164,-0.16424182296670664,14.71,28.62,13.91,0.9398648648648649,0.006470165348670011,-0.2295679333680375,-0.4049055086449538,-0.22722975482779895,0.24005342257233853,0,10.0,0,-0.25373134328358204,0.04512372634643371
600030.SH,1d,2015-08-07 15:00:00,20150807,14.99,15.4,14.88,15.12,1676439.48,3406717.451,qfq,tushare,2026-02-28 16:02:51,2015-08-07,17.0805,20.64083333333333,2705752.4695,3905802.197666667,0.9490000000000002,0.06276455026455027,-0.24102100762914325,14.71,28.62,13.91,0.919973544973545,0.029475197699496646,-0.26815101645692163,-0.3868613138686132,-0.33739335763869505,0.3072479525162791,0,11.0,0,-0.28341232227488156,0.029475197699496646
600030.SH,1d,2015-08-10 15:00:00,20150810,15.24,16.63,15.12,16.63,3891087.97,8394579.999,qfq,tushare,2026-02-28 16:02:51,2015-08-10,16.8905,20.520666666666667,2593713.557,3915695.148583333,0.9480000000000004,0.057005411906193654,-0.3367764434831796,14.71,28.62,13.91,0.836440168370415,0.1380301941049603,-0.18600097895252088,-0.30243288590604034,-0.3899053239321374,0.3376109583151833,1,11.0,0,-0.28341232227488156,0.029475197699496646
600030.SH,1d,2015-08-11 15:00:00,20150811,16.4,16.76,16.32,16.48,3015068.17,6693367.257,qfq,tushare,2026-02-28 16:02:51,2015-08-11,16.759,20.410500000000003,2536166.1,3919965.10725,0.8915000000000003,0.05409587378640778,-0.4172648545331157,14.71,28.62,13.91,0.8440533980582524,0.12724658519051038,-0.13762428048142328,-0.2862711130359463,-0.41129645361813705,0.35301309307336814,0,11.0,0,-0.28341232227488156,0.029475197699496646
600030.SH,1d,2015-08-12 15:00:00,20150812,16.23,16.84,16.1,16.38,2684534.44,5951291.092,qfq,tushare,2026-02-28 16:02:51,2015-08-12,16.657,20.2735,2485664.3255,3914329.1105,0.8500000000000003,0.051892551892551916,-0.46911368738638903,14.71,28.62,13.91,0.8492063492063493,0.12005751258087694,-0.1107491856677526,-0.3341463414634147,-0.4293902731192022,0.36498330739938945,0,11.0,0,-0.28341232227488156,0.029475197699496646
600030.SH,1d,2015-08-13 15:00:00,20150813,16.29,16.64,15.83,16.52,2147393.69,4687605.293,qfq,tushare,2026-02-28 16:02:51,2015-08-13,16.5705,20.14616666666667,2474017.529,3912264.8959166664,0.8350000000000003,0.050544794188862006,-0.4931634648644331,14.71,28.62,13.91,0.8420096852300243,0.13012221423436368,-0.09479452054794524,-0.3162251655629139,-0.4322975947948353,0.3676252516586499,0,11.0,0,-0.28341232227488156,0.029475197699496646
600030.SH,1d,2015-08-14 15:00:00,20150814,16.61,17.2,16.42,16.93,3101029.53,6897320.997,qfq,tushare,2026-02-28 16:02:51,2015-08-14,16.471,20.026999999999997,2479541.5925,3916215.8723333334,0.8110000000000002,0.047903130537507395,-0.5041973578940699,14.71,28.62,13.91,0.8216184288245718,0.15959741193386046,-0.10517970401691346,-0.2969269102990033,-0.4350782830304597,0.3668526778574501,0,11.0,0,-0.22017503454629206,0.15959741193386046
600030.SH,1d,2015-08-17 15:00:00,20150817,16.61,16.78,16.31,16.59,1956404.04,4286567.796,qfq,tushare,2026-02-28 16:02:51,2015-08-17,16.3855,19.892,2439015.623,3915778.9904166665,0.804,0.04846292947558771,-0.503013948218966,14.71,28.62,13.91,0.838456901748041,0.13515456506110704,-0.09344262295081973,-0.32806804374240583,-0.4452919578513569,0.3771314394992268,0,11.0,0,-0.22017503454629206,0.15959741193386046
600030.SH,1d,2015-08-18 15:00:00,20150818,16.68,17.33,15.21,15.34,3635952.78,7991213.583,qfq,tushare,2026-02-28 16:02:51,2015-08-18,16.2415,19.72233333333333,2479998.4044999997,3905608.887166667,0.8639999999999999,0.05632333767926988,-0.4165939667332025,14.71,28.62,13.91,0.9067796610169492,0.04529115744069008,-0.15806805708013172,-0.39890282131661436,-0.43640791330413353,0.36501619180329126,0,11.0,0,-0.22017503454629206,0.15959741193386046
600030.SH,1d,2015-08-19 15:00:00,20150819,15.02,15.61,14.64,15.56,2439662.7,4916935.543,qfq,tushare,2026-02-28 16:02:51,2015-08-19,16.1245,19.5545,2505591.9905000003,3899949.6147499997,0.8859999999999998,0.0569408740359897,-0.41774256198559523,14.64,28.62,13.98,0.8984575835475579,0.06580829756795421,-0.13072625698324014,-0.3928989465470152,-0.42517886180906184,0.35753221502565047,0,12.0,0,-0.22017503454629206,0.15959741193386046
600030.SH,1d,2015-08-20 15:00:00,20150820,15.32,15.46,14.87,14.91,1553351.39,3118493.139,qfq,tushare,2026-02-28 16:02:51,2015-08-20,15.955499999999997,19.381500000000003,2459849.3265,3880587.6520000002,0.8909999999999998,0.05975855130784707,-0.36491347854705236,14.64,28.62,13.98,0.937625754527163,0.019313304721030013,-0.18480043739748497,-0.41043890865954924,-0.4318659769548764,0.3661142210684951,0,13.0,0,-0.22017503454629206,0.15959741193386046
600030.SH,1d,2015-08-21 15:00:00,20150821,14.72,14.98,13.61,13.74,2350926.28,4461435.385,qfq,tushare,2026-02-28 16:02:51,2015-08-21,15.751999999999999,19.228666666666665,2459759.2465,3869170.1794166667,0.9304999999999998,0.06772197962154292,-0.25501639465121706,13.61,28.62,15.010000000000002,1.0924308588064047,0.008660892738174601,-0.2285233015160022,-0.40026189436927107,-0.4171129580303692,0.3642669791094989,0,14.0,0,-0.36827586206896545,0.008660892738174601
600030.SH,1d,2015-08-24 15:00:00,20150824,13.13,13.27,12.36,12.36,3125087.8,5192191.792,qfq,tushare,2026-02-28 16:02:51,2015-08-24,15.5685,19.057333333333336,2443740.125,3875013.2153333332,0.9105000000000001,0.07366504854368933,-0.2514416937208621,12.36,28.62,16.26,1.3155339805825244,0.0,-0.22894572676232072,-0.4540636042402827,-0.40898397947349474,0.36935953783843123,0,15.0,0,-0.36827586206896545,0.008660892738174601
600030.SH,1d,2015-08-25 15:00:00,20150825,11.47,12.25,11.13,11.13,5015538.31,7624133.689,qfq,tushare,2026-02-28 16:02:51,2015-08-25,15.298499999999999,18.839000000000002,2452987.7024999997,3894682.1645,0.8724999999999998,0.07839173405211139,-0.17358714038175937,11.13,28.62,17.490000000000002,1.5714285714285714,0.0,-0.3266787658802178,-0.540652084193149,-0.40747331217643923,0.37016999105627535,1,16.0,0,-0.36827586206896545,0.008660892738174601
600030.SH,1d,2015-08-26 15:00:00,20150826,11.13,11.68,10.63,10.85,4252034.63,6294308.264,qfq,tushare,2026-02-28 16:02:51,2015-08-26,15.022,18.622,2543832.2169999997,3913093.4755,0.8959999999999997,0.0825806451612903,-0.10655814548088838,10.63,28.62,17.990000000000002,1.6580645161290326,0.01222901612006664,-0.33760683760683763,-0.5454545454545454,-0.37862389318190404,0.34991785069101666,1,17.0,0,-0.36827586206896545,0.008660892738174601
600030.SH,1d,2015-08-27 15:00:00,20150827,11.32,11.63,10.73,11.61,4012436.67,5979380.264,qfq,tushare,2026-02-28 16:02:51,2015-08-27,14.8245,18.421833333333336,2647283.859,3916055.7361666663,0.8794999999999998,0.07575366063738155,-0.21049768284148895,10.63,28.62,17.990000000000002,1.5495262704565032,0.05447470817120614,-0.2538560411311055,-0.5084674005080441,-0.33571200865239725,0.32399229292089615,1,18.0,0,-0.36827586206896545,0.008660892738174601
600030.SH,1d,2015-08-28 15:00:00,20150828,11.59,12.05,11.23,11.97,5306116.74,8104006.462,qfq,tushare,2026-02-28 16:02:51,2015-08-28,14.648,18.221166666666665,2817593.6045,3939332.174083333,0.9034999999999999,0.07548036758563073,-0.1598235564974677,10.63,28.62,17.990000000000002,1.5029239766081872,0.07448582545858809,-0.2277419354838709,-0.5014577259475219,-0.2751979483694623,0.28475348612721574,1,18.0,0,-0.45615629259427537,0.07448582545858809
600030.SH,1d,2015-08-31 15:00:00,20150831,11.44,11.54,10.77,11.38,5699421.56,8398848.517,qfq,tushare,2026-02-28 16:02:51,2015-08-31,14.455000000000002,18.014666666666667,3021211.601,3969418.6607500003,0.9364999999999999,0.08229349736379611,-0.054183333465872896,10.63,28.62,17.990000000000002,1.5808435852372584,0.04168982768204558,-0.25328083989501304,-0.5212452671434581,-0.1791790461403282,0.23887806774477194,1,19.0,0,-0.45615629259427537,0.07448582545858809
600030.SH,1d,2015-09-01 15:00:00,20150901,11.02,11.56,10.72,11.47,4987599.15,7443513.173,qfq,tushare,2026-02-28 16:02:51,2015-09-01,14.245000000000001,17.789833333333334,3185777.6920000003,3986645.4739166666,0.952,0.08299912816041848,0.03180986773007333,10.63,28.62,17.990000000000002,1.5684394071490846,0.04669260700389104,-0.2680280791320995,-0.5404647435897436,-0.08775522229548505,0.20088763527042608,1,20.0,0,-0.45615629259427537,0.07448582545858809
