ts_code,trade_date,trade_dt,close,volume,range_low_120,range_high_120,trading_range_flag,trend_slope_60,volume_trend_20,weekly_trend_26,phase,spring,sos,accumulation_score,future_return_5d,future_return_10d,future_return_20d,spring_success_10d,meta_score,score_bucket
300759.SZ,20230522,2023-05-22,31.44,150501.84,29.28,55.44,0,-0.2169364881693648,-0.2379823197231472,-0.2782568165928687,A,0,0,18.18,-0.0597964376590332,-0.0407124681933842,-0.0400763358778626,0,0.012782608286091488,7
300759.SZ,20230523,2023-05-23,31.17,133383.85,29.28,55.44,0,-0.2186011531712208,-0.2116102754684282,-0.2782568165928687,A,0,0,19.38,-0.039461020211742,-0.0561437279435353,-0.0709015078601219,0,0.014731476686918224,7
300759.SZ,20230524,2023-05-24,30.74,80095.89,29.28,55.44,0,-0.25115712545676,-0.2273135989491799,-0.2782568165928687,A,0,0,22.19,-0.0260247234873128,-0.0562784645413141,-0.1626545217957059,0,0.033108510304883876,8
300759.SZ,20230525,2023-05-25,30.59,84158.66,29.28,55.44,0,-0.2180470347648261,-0.2421281188743433,-0.2782568165928687,A,0,0,26.52,0.0254985289310232,-0.0712651193200392,-0.145472376593658,0,0.05380985129784517,8
300759.SZ,20230526,2023-05-26,29.34,132457.74,29.28,55.44,0,-0.2438144329896906,-0.2829261637508238,-0.3514588859416445,A,0,0,32.45,0.0777096114519428,0.0173824130879345,-0.1083844580777095,0,0.09054873045807002,9
300759.SZ,20230529,2023-05-29,29.56,132043.18,28.67,55.44,0,-0.2383406338572533,-0.272784560308967,-0.3514588859416445,A,0,0,32.04,0.020297699594046,0.0047361299052774,-0.1447902571041948,0,0.08662979377264249,9
300759.SZ,20230530,2023-05-30,29.94,112525.47,28.67,55.44,0,-0.2387490465293668,-0.2848257639691487,-0.3514588859416445,A,0,0,34.17,-0.0173680694722778,-0.011690046760187,-0.1793587174348697,0,0.09877322276928924,9
300759.SZ,20230531,2023-05-31,29.94,112795.59,28.67,55.44,0,-0.2170502092050209,-0.3483743073964757,-0.3514588859416445,A,0,0,36.85,-0.0310621242484969,-0.0297261189044756,-0.1700066800267201,0,0.1196957363192364,9
300759.SZ,20230601,2023-06-01,31.37,286017.52,28.67,55.44,0,-0.1964651639344261,-0.2115757210678203,-0.3514588859416445,A,0,0,30.76,-0.094357666560408,-0.019764105833599,-0.1957284029327383,0,0.06809402587278499,9
300759.SZ,20230602,2023-06-02,31.62,120738.98,28.67,55.44,0,-0.1594896331738435,-0.1416260005179088,-0.2683942619157796,A,0,0,29.58,-0.0559772296015179,-0.0151802656546489,-0.1777356103731815,0,0.04908862062317755,8
300759.SZ,20230605,2023-06-05,30.16,158738.84,28.67,55.44,0,-0.202116402116402,-0.1130264830324518,-0.2683942619157796,A,0,0,26.17,-0.0152519893899204,0.0006631299734747,-0.1472148541114059,0,0.0314651381596931,8
300759.SZ,20230606,2023-06-06,29.42,98111.37,28.67,55.44,0,-0.2173450385740889,-0.0907567290048447,-0.2683942619157796,A,0,0,27.51,0.005778382053025,-0.0156356220258327,-0.1407205982324949,0,0.03571947687714276,8
